Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
-82.873,-82.822,-82.742,-82.631,-82.490,-82.322,-82.126,-81.907,-81.667,-81.411,-81.146,-80.879,-80.621,-80.381,-80.172,-80.004,-79.887,-79.828,-79.830,-79.894,-80.016,-80.188,-80.400,-80.641,-80.901,-81.168,-81.432,-81.687,-81.926,-82.143,-82.336,-82.503,-82.641,-82.749,-82.828,-82.876,-82.893,-82.880,-82.836,-82.762,-82.658,-82.524,-82.362,-82.172,-81.958,-81.722,-81.469,-81.205,-80.938,-80.677,-80.432,-80.216,-80.037,-79.908,-79.836,-79.824,-79.875,-79.984,-80.146,-80.350,-80.586,-80.842,-81.108,-81.374,-81.632,-81.874,-82.097,-82.296,-82.468,-82.613
48.941,49.006,49.074,49.144,49.217,49.293,49.371,49.452,49.535,49.620,49.708,49.797,49.888,49.982,50.077,50.173,50.272,50.371,50.472,50.575,50.678,50.783,50.889,50.995,51.102,51.210,51.319,51.428,51.537,51.647,51.756,51.866,51.976,52.086,52.196,52.305,52.414,52.523,52.631,52.739,52.845,52.952,53.057,53.161,53.265,53.367,53.468,53.568,53.667,53.764,53.861,53.955,54.048,54.140,54.230,54.318,54.405,54.490,54.573,54.654,54.734,54.811,54.887,54.960,55.031,55.101,55.168,55.233,55.296,55.356
86.521,86.533,86.550,86.570,86.594,86.621,86.651,86.682,86.716,86.750,86.785,86.820,86.854,86.888,86.920,86.950,86.979,87.005,87.028,87.049,87.067,87.081,87.093,87.101,87.107,87.108,87.107,87.102,87.094,87.082,87.068,87.050,87.030,87.006,86.981,86.952,86.922,86.890,86.857,86.823,86.788,86.753,86.718,86.685,86.653,86.623,86.596,86.572,86.551,86.534,86.522,86.515,86.512,86.514,86.521,86.532,86.548,86.568,86.592,86.619,86.648,86.680,86.713,86.748,86.783,86.818,86.852,86.886,86.918,86.948
-44.005,-44.520,-45.327,-46.382,-47.630,-49.009,-50.460,-51.928,-53.364,-54.730,-55.996,-57.141,-58.151,-59.018,-59.735,-60.302,-60.718,-60.982,-61.095,-61.058,-60.869,-60.530,-60.039,-59.397,-58.605,-57.666,-56.588,-55.380,-54.061,-52.656,-51.199,-49.733,-48.310,-46.989,-45.830,-44.891,-44.225,-43.868,-43.842,-44.149,-44.770,-45.670,-46.799,-48.100,-49.511,-50.974,-52.435,-53.850,-55.184,-56.410,-57.510,-58.471,-59.285,-59.951,-60.465,-60.827,-61.039,-61.099,-61.009,-60.768,-60.376,-59.832,-59.138,-58.294,-57.305,-56.180,-54.931,-53.579,-52.151,-50.686
72.951,72.952,72.953,72.953,72.954,72.954,72.955,72.956,72.956,72.957,72.957,72.958,72.959,72.959,72.960,72.960,72.961,72.961,72.961,72.962,72.962,72.963,72.963,72.963,72.964,72.964,72.965,72.965,72.965,72.965,72.966,72.966,72.966,72.967,72.967,72.967,72.967,72.967,72.967,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.967,72.967,72.967,72.967,72.967,72.966,72.966,72.966,72.966
-38.588,-37.958,-37.299,-36.612,-35.898,-35.157,-34.389,-33.596,-32.778,-31.937,-31.074,-30.190,-29.288,-28.368,-27.432,-26.484,-25.524,-24.556,-23.583,-22.606,-21.629,-20.654,-19.685,-18.725,-17.777,-16.843,-15.928,-15.033,-14.162,-13.319,-12.505,-11.723,-10.976,-10.267,-9.597,-8.968,-8.384,-7.844,-7.352,-6.908,-6.513,-6.170,-5.878,-5.638,-5.452,-5.319,-5.240,-5.215,-5.245,-5.329,-5.466,-5.658,-5.902,-6.199,-6.547,-6.946,-7.394,-7.891,-8.435,-9.023,-9.655,-10.329,-11.042,-11.792,-12.577,-13.394,-14.240,-15.113,-16.009,-16.927
31.302,30.920,30.556,30.214,29.895,29.602,29.335,29.098,28.890,28.715,28.572,28.463,28.389,28.350,28.346,28.377,28.443,28.544,28.679,28.848,29.048,29.279,29.539,29.826,30.140,30.477,30.835,31.214,31.609,32.019,32.442,32.874,33.315,33.760,34.209,34.658,35.106,35.551,35.989,36.420,36.841,37.251,37.648,38.031,38.398,38.748,39.079,39.391,39.682,39.952,40.200,40.426,40.628,40.806,40.959,41.088,41.192,41.270,41.323,41.350,41.352,41.327,41.277,41.202,41.101,40.975,40.825,40.650,40.451,40.228
20.754,20.818,20.883,20.947,21.012,21.076,21.140,21.203,21.267,21.330,21.393,21.456,21.519,21.581,21.643,21.705,21.766,21.828,21.889,21.950,22.010,22.070,22.130,22.190,22.249,22.308,22.367,22.425,22.483,22.541,22.598,22.656,22.712,22.769,22.825,22.880,22.935,22.990,23.045,23.099,23.153,23.206,23.259,23.312,23.364,23.415,23.467,23.518,23.568,23.618,23.668,23.717,23.766,23.814,23.862,23.909,23.956,24.003,24.049,24.094,24.139,24.184,24.228,24.272,24.315,24.357,24.399,24.441,24.482,24.523
-54.456,-54.160,-53.745,-53.213,-52.569,-51.819,-50.974,-50.045,-49.049,-48.005,-46.938,-45.874,-44.846,-43.886,-43.026,-42.299,-41.734,-41.353,-41.172,-41.200,-41.434,-41.866,-42.476,-43.241,-44.130,-45.112,-46.152,-47.219,-48.283,-49.316,-50.297,-51.205,-52.026,-52.749,-53.364,-53.866,-54.250,-54.513,-54.654,-54.671,-54.566,-54.337,-53.987,-53.518,-52.935,-52.242,-51.448,-50.563,-49.601,-48.581,-47.523,-46.454,-45.403,-44.401,-43.482,-42.679,-42.022,-41.538,-41.246,-41.159,-41.281,-41.606,-42.121,-42.805,-43.630,-44.565,-45.577,-46.634,-47.703,-48.756
-73.603,-73.626,-73.643,-73.656,-73.663,-73.665,-73.662,-73.654,-73.641,-73.622,-73.599,-73.571,-73.537,-73.499,-73.455,-73.406,-73.353,-73.294,-73.231,-73.162,-73.089,-73.011,-72.928,-72.841,-72.749,-72.652,-72.551,-72.446,-72.336,-72.222,-72.104,-71.982,-71.857,-71.728,-71.595,-71.460,-71.321,-71.179,-71.035,-70.889,-70.741,-70.591,-70.439,-70.287,-70.134,-69.981,-69.827,-69.674,-69.522,-69.371,-69.222,-69.075,-68.931,-68.790,-68.652,-68.519,-68.390,-68.266,-68.148,-68.035,-67.929,-67.830,-67.738,-67.653,-67.577,-67.509,-67.449,-67.398,-67.357,-67.324
-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064,-35.064
-17.640,-18.047,-18.312,-18.430,-18.397,-18.215,-17.887,-17.421,-16.830,-16.127,-15.333,-14.467,-13.555,-12.623,-11.697,-10.807,-9.978,-9.238,-8.608,-8.108,-7.755,-7.559,-7.526,-7.657,-7.949,-8.391,-8.971,-9.670,-10.467,-11.335,-12.250,-13.183,-14.107,-14.994,-15.819,-16.561,-17.199,-17.716,-18.101,-18.342,-18.435,-18.377,-18.170,-17.819,-17.332,-16.721,-16.002,-15.194,-14.319,-13.402,-12.468,-11.547,-10.665,-9.849,-9.125,-8.516,-8.039,-7.711,-7.542,-7.536,-7.695,-8.012,-8.478,-9.079,-9.796,-10.606,-11.484,-12.404,-13.337,-14.257
