Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
36.953,35.829,34.818,33.956,33.274,32.799,32.551,32.538,32.762,33.213,33.874,34.719,35.716,36.829,38.021,39.253,40.490,41.699,42.852,43.924,44.895,45.751,46.479,47.071,47.522,47.826,47.982,47.988,47.844,47.551,47.112,46.531,45.813,44.967,44.005,42.940,41.793,40.588,39.352,38.118,36.921,35.800,34.793,33.935,33.258,32.790,32.547,32.541,32.771,33.228,33.895,34.744,35.745,36.860,38.054,39.287,40.523,41.731,42.882,43.951,44.920,45.772,46.497,47.086,47.532,47.832,47.984,47.986,47.838,47.541
18.634,17.677,16.745,15.848,14.997,14.203,13.476,12.823,12.255,11.776,11.394,11.113,10.937,10.867,10.905,11.051,11.301,11.654,12.105,12.648,13.276,13.983,14.759,15.594,16.478,17.401,18.352,19.320,20.293,21.261,22.215,23.143,24.038,24.891,25.694,26.442,27.128,27.747,28.295,28.768,29.165,29.481,29.716,29.869,29.938,29.923,29.825,29.643,29.379,29.034,28.610,28.110,27.536,26.893,26.185,25.417,24.595,23.727,22.819,21.881,20.921,19.950,18.977,18.014,17.072,16.161,15.293,14.478,13.725,13.045
-79.756,-80.141,-80.489,-80.794,-81.057,-81.274,-81.447,-81.576,-81.660,-81.700,-81.696,-81.648,-81.557,-81.420,-81.240,-81.014,-80.744,-80.431,-80.077,-79.686,-79.264,-78.820,-78.369,-77.925,-77.508,-77.140,-76.843,-76.636,-76.535,-76.546,-76.670,-76.896,-77.210,-77.589,-78.013,-78.460,-78.911,-79.351,-79.768,-80.152,-80.498,-80.803,-81.064,-81.280,-81.452,-81.579,-81.662,-81.700,-81.695,-81.646,-81.553,-81.416,-81.234,-81.007,-80.736,-80.422,-80.066,-79.674,-79.251,-78.808,-78.356,-77.912,-77.497,-77.130,-76.836,-76.632,-76.534,-76.548,-76.675,-76.904
-45.463,-46.447,-47.638,-48.972,-50.385,-51.816,-53.214,-54.535,-55.749,-56.831,-57.767,-58.546,-59.163,-59.615,-59.901,-60.020,-59.973,-59.759,-59.379,-58.833,-58.123,-57.254,-56.234,-55.075,-53.796,-52.427,-51.005,-49.577,-48.201,-46.940,-45.859,-45.019,-44.470,-44.248,-44.366,-44.817,-45.572,-46.586,-47.798,-49.146,-50.564,-51.993,-53.383,-54.693,-55.891,-56.956,-57.873,-58.632,-59.228,-59.660,-59.925,-60.023,-59.955,-59.721,-59.319,-58.753,-58.023,-57.135,-56.097,-54.921,-53.630,-52.252,-50.826,-49.401,-48.036,-46.794,-45.740,-44.934,-44.424,-44.244
-28.812,-29.549,-30.251,-30.914,-31.538,-32.123,-32.666,-33.167,-33.626,-34.042,-34.415,-34.744,-35.029,-35.269,-35.466,-35.618,-35.725,-35.788,-35.806,-35.779,-35.708,-35.593,-35.432,-35.228,-34.979,-34.686,-34.349,-33.968,-33.544,-33.077,-32.568,-32.017,-31.425,-30.793,-30.123,-29.415,-28.671,-27.893,-27.084,-26.244,-25.378,-24.487,-23.574,-22.644,-21.700,-20.746,-19.785,-18.822,-17.861,-16.907,-15.965,-15.038,-14.132,-13.252,-12.401,-11.584,-10.805,-10.068,-9.377,-8.734,-8.145,-7.610,-7.132,-6.715,-6.360,-6.068,-5.841,-5.680,-5.586,-5.558
80.434,80.436,80.438,80.440,80.442,80.445,80.447,80.449,80.451,80.453,80.455,80.457,80.459,80.461,80.464,80.466,80.468,80.470,80.472,80.474,80.476,80.478,80.480,80.482,80.484,80.486,80.487,80.489,80.491,80.493,80.495,80.496,80.498,80.500,80.502,80.503,80.505,80.507,80.508,80.510,80.511,80.513,80.514,80.515,80.517,80.518,80.519,80.521,80.522,80.523,80.524,80.525,80.527,80.528,80.529,80.530,80.530,80.531,80.532,80.533,80.534,80.534,80.535,80.536,80.536,80.537,80.537,80.538,80.538,80.538
56.133,56.926,57.608,58.177,58.634,58.979,59.213,59.335,59.346,59.246,59.035,58.713,58.278,57.731,57.072,56.302,55.422,54.437,53.353,52.178,50.927,49.616,48.266,46.906,45.565,44.280,43.086,42.021,41.122,40.420,39.942,39.706,39.721,39.987,40.493,41.220,42.140,43.222,44.429,45.723,47.068,48.429,49.775,51.080,52.323,53.487,54.560,55.533,56.400,57.157,57.803,58.336,58.757,59.066,59.264,59.351,59.326,59.191,58.944,58.585,58.115,57.532,56.837,56.031,55.117,54.099,52.985,51.784,50.512,49.186
2.506,1.620,0.721,-0.185,-1.094,-2.001,-2.900,-3.789,-4.661,-5.513,-6.341,-7.140,-7.906,-8.637,-9.329,-9.978,-10.582,-11.140,-11.647,-12.103,-12.506,-12.854,-13.147,-13.382,-13.560,-13.680,-13.741,-13.743,-13.687,-13.572,-13.399,-13.168,-12.880,-12.536,-12.137,-11.686,-11.182,-10.629,-10.028,-9.382,-8.694,-7.966,-7.202,-6.406,-5.581,-4.730,-3.859,-2.972,-2.073,-1.167,-0.258,0.648,1.548,2.436,3.308,4.159,4.985,5.782,6.547,7.275,7.964,8.610,9.210,9.763,10.265,10.715,11.111,11.452,11.737,11.963
-53.442,-52.301,-51.434,-50.888,-50.692,-50.856,-51.373,-52.212,-53.332,-54.677,-56.186,-57.800,-59.462,-61.124,-62.748,-64.306,-65.776,-67.148,-68.414,-69.574,-70.630,-71.584,-72.443,-73.212,-73.897,-74.505,-75.041,-75.509,-75.916,-76.264,-76.557,-76.799,-76.993,-77.139,-77.240,-77.296,-77.309,-77.278,-77.203,-77.083,-76.917,-76.704,-76.440,-76.124,-75.752,-75.320,-74.824,-74.259,-73.619,-72.899,-72.093,-71.195,-70.198,-69.099,-67.895,-66.584,-65.169,-63.660,-62.072,-60.428,-58.760,-57.112,-55.535,-54.088,-52.830,-51.822,-51.114,-50.743,-50.731,-51.076
47.042,47.440,48.174,49.204,50.476,51.926,53.490,55.109,56.729,58.307,59.809,61.212,62.500,63.666,64.706,65.619,66.408,67.076,67.628,68.066,68.396,68.619,68.737,68.752,68.664,68.472,68.174,67.767,67.249,66.615,65.862,64.985,63.982,62.853,61.600,60.229,58.754,57.195,55.584,53.959,52.373,50.883,49.553,48.446,47.621,47.122,46.978,47.198,47.769,48.658,49.817,51.186,52.701,54.300,55.926,57.529,59.073,60.527,61.874,63.102,64.204,65.180,66.031,66.759,67.368,67.862,68.245,68.521,68.691,68.757
83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.580,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.581,83.582,83.582,83.582,83.582,83.582,83.582,83.582,83.582,83.583,83.583,83.583,83.583,83.583,83.583,83.583,83.584,83.584,83.584,83.584,83.584,83.584,83.585,83.585,83.585
10.054,10.792,11.450,12.017,12.482,12.839,13.081,13.204,13.207,13.089,12.852,12.500,12.039,11.477,10.822,10.087,9.285,8.429,7.537,6.625,5.711,4.812,3.946,3.130,2.381,1.712,1.137,0.667,0.312,0.077,-0.033,-0.015,0.130,0.399,0.787,1.287,1.889,2.582,3.352,4.183,5.060,5.965,6.880,7.789,8.672,9.514,10.299,11.013,11.643,12.178,12.609,12.930,13.134,13.218,13.182,13.025,12.751,12.363,11.869,11.275,10.594,9.836,9.014,8.146,7.245,6.330,5.419,4.529,3.677,2.881
-58.339,-58.521,-58.626,-58.653,-58.603,-58.475,-58.268,-57.983,-57.619,-57.175,-56.651,-56.045,-55.359,-54.591,-53.743,-52.816,-51.814,-50.740,-49.602,-48.407,-47.164,-45.889,-44.594,-43.299,-42.023,-40.787,-39.615,-38.529,-37.553,-36.708,-36.013,-35.484,-35.136,-34.975,-35.006,-35.228,-35.635,-36.219,-36.964,-37.854,-38.867,-39.983,-41.179,-42.430,-43.715,-45.012,-46.302,-47.568,-48.797,-49.975,-51.093,-52.144,-53.122,-54.024,-54.847,-55.588,-56.249,-56.829,-57.327,-57.745,-58.084,-58.343,-58.524,-58.627,-58.653,-58.601,-58.471,-58.263,-57.977,-57.611
-47.988,-48.434,-48.810,-49.115,-49.349,-49.511,-49.603,-49.624,-49.573,-49.452,-49.259,-48.996,-48.661,-48.256,-47.780,-47.234,-46.620,-45.937,-45.188,-44.376,-43.503,-42.573,-41.592,-40.564,-39.498,-38.401,-37.283,-36.155,-35.028,-33.915,-32.828,-31.783,-30.792,-29.869,-29.028,-28.280,-27.638,-27.110,-26.705,-26.430,-26.287,-26.281,-26.410,-26.673,-27.066,-27.582,-28.214,-28.951,-29.784,-30.700,-31.685,-32.725,-33.808,-34.920,-36.046,-37.175,-38.294,-39.394,-40.463,-41.495,-42.481,-43.416,-44.295,-45.113,-45.868,-46.557,-47.178,-47.731,-48.213,-48.625
-46.883,-46.510,-46.046,-45.493,-44.852,-44.126,-43.319,-42.437,-41.485,-40.472,-39.406,-38.300,-37.167,-36.021,-34.879,-33.759,-32.678,-31.657,-30.714,-29.867,-29.133,-28.527,-28.061,-27.745,-27.586,-27.588,-27.749,-28.068,-28.536,-29.144,-29.880,-30.729,-31.674,-32.696,-33.777,-34.898,-36.040,-37.186,-38.319,-39.424,-40.489,-41.501,-42.452,-43.333,-44.139,-44.863,-45.503,-46.055,-46.517,-46.888,-47.166,-47.352,-47.444,-47.443,-47.348,-47.159,-46.878,-46.504,-46.039,-45.484,-44.842,-44.115,-43.307,-42.423,-41.471,-40.456,-39.390,-38.284,-37.150,-36.004
24.654,24.795,24.935,25.074,25.213,25.351,25.489,25.626,25.762,25.897,26.032,26.166,26.299,26.431,26.563,26.694,26.823,26.952,27.080,27.207,27.333,27.458,27.583,27.706,27.828,27.949,28.069,28.188,28.306,28.423,28.538,28.653,28.766,28.879,28.990,29.100,29.209,29.316,29.422,29.528,29.631,29.734,29.835,29.935,30.034,30.131,30.228,30.322,30.416,30.508,30.599,30.688,30.776,30.863,30.948,31.032,31.115,31.196,31.275,31.353,31.430,31.506,31.580,31.652,31.723,31.792,31.860,31.927,31.992,32.056
-41.014,-41.585,-42.071,-42.470,-42.779,-42.998,-43.127,-43.163,-43.109,-42.962,-42.725,-42.398,-41.981,-41.478,-40.891,-40.222,-39.476,-38.657,-37.773,-36.830,-35.838,-34.807,-33.749,-32.677,-31.605,-30.548,-29.524,-28.547,-27.635,-26.803,-26.066,-25.437,-24.928,-24.548,-24.305,-24.203,-24.243,-24.426,-24.748,-25.203,-25.782,-26.474,-27.267,-28.146,-29.097,-30.103,-31.148,-32.215,-33.289,-34.355,-35.399,-36.409,-37.374,-38.285,-39.132,-39.910,-40.613,-41.236,-41.776,-42.229,-42.595,-42.871,-43.057,-43.151,-43.154,-43.065,-42.885,-42.614,-42.253,-41.805
53.854,54.314,54.737,55.122,55.467,55.771,56.032,56.250,56.425,56.556,56.642,56.684,56.681,56.633,56.541,56.405,56.224,56.000,55.733,55.424,55.073,54.683,54.255,53.790,53.292,52.762,52.204,51.623,51.021,50.406,49.780,49.152,48.528,47.913,47.317,46.746,46.209,45.712,45.262,44.868,44.534,44.267,44.071,43.948,43.901,43.932,44.038,44.219,44.471,44.791,45.173,45.611,46.098,46.628,47.192,47.784,48.395,49.018,49.646,50.272,50.890,51.495,52.081,52.644,53.180,53.686,54.158,54.594,54.993,55.352
-26.099,-26.196,-26.166,-26.009,-25.729,-25.330,-24.817,-24.199,-23.486,-22.690,-21.826,-20.911,-19.963,-19.001,-18.047,-17.122,-16.248,-15.443,-14.729,-14.122,-13.637,-13.286,-13.077,-13.016,-13.104,-13.339,-13.715,-14.224,-14.851,-15.583,-16.401,-17.287,-18.219,-19.176,-20.136,-21.080,-21.987,-22.839,-23.621,-24.318,-24.918,-25.411,-25.789,-26.047,-26.180,-26.188,-26.068,-25.824,-25.459,-24.979,-24.391,-23.704,-22.931,-22.086,-21.184,-20.244,-19.284,-18.326,-17.390,-16.498,-15.671,-14.929,-14.288,-13.766,-13.375,-13.123,-13.019,-13.063,-13.255,-13.591
14.728,14.310,13.830,13.291,12.697,12.050,11.354,10.613,9.832,9.015,8.167,7.295,6.404,5.500,4.590,3.679,2.775,1.883,1.010,0.163,-0.654,-1.433,-2.171,-2.862,-3.501,-4.084,-4.608,-5.069,-5.465,-5.792,-6.050,-6.237,-6.351,-6.393,-6.360,-6.255,-6.078,-5.829,-5.509,-5.122,-4.669,-4.153,-3.577,-2.944,-2.260,-1.528,-0.753,0.059,0.903,1.773,2.663,3.566,4.476,5.387,6.292,7.185,8.060,8.910,9.732,10.518,11.264,11.966,12.619,13.220,13.766,14.253,14.679,15.042,15.341,15.573
31.465,32.165,32.761,33.244,33.608,33.847,33.959,33.942,33.796,33.524,33.128,32.615,31.991,31.265,30.449,29.556,28.604,27.611,26.596,25.583,24.594,23.653,22.785,22.010,21.350,20.822,20.441,20.217,20.156,20.260,20.525,20.946,21.510,22.201,23.002,23.892,24.847,25.845,26.861,27.872,28.857,29.795,30.669,31.463,32.163,32.759,33.243,33.607,33.846,33.959,33.942,33.797,33.525,33.130,32.617,31.993,31.267,30.452,29.560,28.608,27.614,26.600,25.586,24.597,23.657,22.788,22.013,21.352,20.824,20.442
78.100,78.108,78.115,78.122,78.129,78.136,78.143,78.150,78.157,78.164,78.170,78.177,78.183,78.189,78.196,78.202,78.208,78.214,78.220,78.225,78.231,78.236,78.242,78.247,78.252,78.257,78.262,78.266,78.271,78.275,78.280,78.284,78.288,78.292,78.295,78.299,78.303,78.306,78.309,78.312,78.315,78.318,78.320,78.323,78.325,78.327,78.329,78.331,78.333,78.334,78.336,78.337,78.338,78.339,78.340,78.341,78.341,78.341,78.341,78.341,78.341,78.341,78.341,78.340,78.339,78.338,78.337,78.336,78.335,78.333
-4.135,-4.037,-3.941,-3.847,-3.755,-3.666,-3.579,-3.495,-3.413,-3.333,-3.256,-3.182,-3.110,-3.040,-2.974,-2.910,-2.848,-2.790,-2.734,-2.681,-2.631,-2.583,-2.539,-2.497,-2.458,-2.422,-2.389,-2.358,-2.331,-2.307,-2.285,-2.267,-2.251,-2.239,-2.229,-2.223,-2.219,-2.218,-2.221,-2.226,-2.234,-2.246,-2.260,-2.277,-2.297,-2.320,-2.346,-2.375,-2.407,-2.442,-2.480,-2.520,-2.564,-2.610,-2.659,-2.711,-2.766,-2.823,-2.883,-2.946,-3.012,-3.080,-3.151,-3.224,-3.300,-3.379,-3.459,-3.543,-3.629,-3.717
-29.610,-30.514,-31.397,-32.260,-33.100,-33.918,-34.713,-35.484,-36.231,-36.954,-37.652,-38.325,-38.974,-39.598,-40.196,-40.770,-41.320,-41.845,-42.345,-42.821,-43.274,-43.703,-44.108,-44.490,-44.849,-45.185,-45.499,-45.790,-46.060,-46.307,-46.533,-46.738,-46.921,-47.083,-47.225,-47.345,-47.445,-47.524,-47.583,-47.621,-47.639,-47.636,-47.613,-47.570,-47.506,-47.421,-47.316,-47.190,-47.044,-46.876,-46.687,-46.477,-46.246,-45.993,-45.718,-45.420,-45.101,-44.759,-44.394,-44.006,-43.595,-43.160,-42.702,-42.219,-41.712,-41.181,-40.626,-40.045,-39.440,-38.810
3.379,3.574,3.766,3.953,4.133,4.305,4.466,4.616,4.751,4.872,4.976,5.063,5.132,5.182,5.212,5.223,5.213,5.184,5.136,5.068,4.982,4.879,4.759,4.625,4.476,4.315,4.144,3.965,3.778,3.586,3.392,3.196,3.002,2.811,2.626,2.447,2.278,2.119,1.973,1.841,1.724,1.624,1.542,1.479,1.434,1.410,1.405,1.421,1.456,1.511,1.584,1.676,1.785,1.910,2.050,2.203,2.368,2.542,2.725,2.914,3.107,3.302,3.497,3.690,3.879,4.063,4.238,4.404,4.558,4.699
-13.033,-12.729,-12.547,-12.490,-12.559,-12.753,-13.069,-13.501,-14.041,-14.681,-15.409,-16.213,-17.079,-17.993,-18.940,-19.904,-20.871,-21.826,-22.755,-23.646,-24.486,-25.266,-25.975,-26.606,-27.153,-27.609,-27.970,-28.233,-28.396,-28.457,-28.416,-28.273,-28.028,-27.686,-27.247,-26.718,-26.102,-25.408,-24.641,-23.812,-22.930,-22.007,-21.056,-20.091,-19.125,-18.173,-17.252,-16.375,-15.558,-14.814,-14.157,-13.596,-13.143,-12.804,-12.586,-12.493,-12.526,-12.684,-12.965,-13.365,-13.875,-14.487,-15.191,-15.975,-16.824,-17.726,-18.665,-19.626,-20.593,-21.553
-50.835,-51.059,-51.113,-50.995,-50.708,-50.253,-49.636,-48.863,-47.946,-46.899,-45.744,-44.508,-43.223,-41.931,-40.676,-39.508,-38.476,-37.626,-37.001,-36.631,-36.534,-36.717,-37.169,-37.867,-38.778,-39.857,-41.058,-42.329,-43.624,-44.897,-46.112,-47.236,-48.244,-49.118,-49.844,-50.412,-50.815,-51.050,-51.114,-51.008,-50.732,-50.288,-49.681,-48.918,-48.010,-46.971,-45.823,-44.591,-43.308,-42.015,-40.757,-39.581,-38.538,-37.676,-37.035,-36.647,-36.532,-36.696,-37.131,-37.814,-38.712,-39.782,-40.976,-42.244,-43.539,-44.815,-46.034,-47.165,-48.182,-49.065
-82.217,-82.131,-82.037,-81.936,-81.828,-81.714,-81.594,-81.468,-81.337,-81.203,-81.066,-80.927,-80.788,-80.649,-80.513,-80.380,-80.252,-80.132,-80.019,-79.917,-79.827,-79.749,-79.686,-79.639,-79.607,-79.593,-79.595,-79.614,-79.650,-79.702,-79.769,-79.850,-79.944,-80.049,-80.163,-80.286,-80.415,-80.549,-80.687,-80.826,-80.965,-81.103,-81.240,-81.373,-81.502,-81.627,-81.746,-81.858,-81.964,-82.063,-82.155,-82.239,-82.314,-82.382,-82.442,-82.493,-82.536,-82.570,-82.595,-82.612,-82.621,-82.621,-82.612,-82.595,-82.569,-82.534,-82.491,-82.440,-82.380,-82.312
33.730,33.790,33.850,33.910,33.970,34.030,34.090,34.150,34.210,34.270,34.330,34.390,34.449,34.509,34.568,34.628,34.687,34.746,34.805,34.864,34.923,34.982,35.041,35.100,35.158,35.217,35.275,35.333,35.391,35.449,35.506,35.564,35.621,35.679,35.736,35.792,35.849,35.906,35.962,36.018,36.074,36.130,36.186,36.241,36.296,36.351,36.406,36.461,36.515,36.569,36.623,36.677,36.730,36.783,36.836,36.889,36.942,36.994,37.046,37.097,37.149,37.200,37.251,37.302,37.352,37.402,37.452,37.501,37.551,37.600
4.243,4.036,3.832,3.633,3.438,3.247,3.061,2.879,2.702,2.530,2.363,2.202,2.045,1.894,1.748,1.608,1.474,1.345,1.222,1.105,0.994,0.889,0.791,0.699,0.613,0.533,0.460,0.393,0.333,0.279,0.232,0.191,0.158,0.130,0.110,0.096,0.089,0.089,0.095,0.109,0.128,0.155,0.188,0.228,0.275,0.328,0.387,0.454,0.526,0.605,0.691,0.783,0.881,0.985,1.095,1.212,1.334,1.462,1.596,1.736,1.881,2.032,2.188,2.349,2.516,2.687,2.864,3.045,3.231,3.421
17.421,16.784,16.211,15.707,15.274,14.914,14.631,14.426,14.300,14.255,14.289,14.403,14.597,14.869,15.218,15.640,16.135,16.698,17.326,18.015,18.761,19.560,20.405,21.291,22.214,23.168,24.146,25.144,26.154,27.173,28.193,29.211,30.221,31.218,32.198,33.158,34.093,35.001,35.878,36.723,37.533,38.306,39.040,39.736,40.391,41.004,41.576,42.105,42.592,43.036,43.438,43.796,44.111,44.384,44.613,44.800,44.944,45.045,45.104,45.120,45.094,45.025,44.914,44.760,44.563,44.323,44.040,43.715,43.346,42.935
-76.882,-76.853,-76.830,-76.812,-76.801,-76.796,-76.799,-76.808,-76.823,-76.845,-76.871,-76.903,-76.938,-76.977,-77.017,-77.058,-77.099,-77.138,-77.175,-77.209,-77.240,-77.265,-77.286,-77.300,-77.309,-77.311,-77.307,-77.297,-77.281,-77.260,-77.233,-77.202,-77.167,-77.129,-77.089,-77.048,-77.008,-76.968,-76.930,-76.895,-76.865,-76.839,-76.819,-76.805,-76.798,-76.797,-76.803,-76.816,-76.835,-76.859,-76.889,-76.923,-76.960,-76.999,-77.040,-77.081,-77.121,-77.159,-77.195,-77.227,-77.255,-77.277,-77.295,-77.306,-77.311,-77.310,-77.303,-77.289,-77.270,-77.245
