Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74,82.74
-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53,-38.53
-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39,-49.39
75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54
-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61,-27.61
-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69,-80.69
-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75,-6.75
70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19,70.19
-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60,-14.60
16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27
-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61,-62.61
-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39,-21.39
46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80,46.80
-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18,-33.18
81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34
-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22,-44.22
-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84,-31.84
27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42
10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42
38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26,38.26
65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34,65.34
-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67,-84.67
-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62
0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16,43.16
-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25,-22.25
53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35
54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66,54.66
18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40
-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40,-69.40
71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63
-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85,-58.85
