Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
-80.6815,-80.7542,-80.8117,-80.8537,-80.8801,-80.8907,-80.8855,-80.8646,-80.8279,-80.7757,-80.7082,-80.6255,-80.5281,-80.4165,-80.2913,-80.1533,-80.0035,-79.8431,-79.6737,-79.4968,-79.3148,-79.1297,-78.9444,-78.7618,-78.5850,-78.4173,-78.2622,-78.1230,-78.0029,-77.9049,-77.8314,-77.7843,-77.7649,-77.7737,-77.8105,-77.8742,-77.9633,-78.0754,-78.2077,-78.3572,-78.5206,-78.6943,-78.8752,-79.0598,-79.2453,-79.4288,-79.6078,-79.7803,-79.9443,-80.0982,-80.2408,-80.3709,-80.4877,-80.5905,-80.6788,-80.7521,-80.8101,-80.8526,-80.8795,-80.8906,-80.8859,-80.8655,-80.8294,-80.7777,-80.7107,-80.6285,-80.5316,-80.4204,-80.2957,-80.1581
-16.3442,-17.1585,-18.0462,-18.9813,-19.9372,-20.8875,-21.8069,-22.6718,-23.4610,-24.1560,-24.7413,-25.2043,-25.5353,-25.7278,-25.7780,-25.6849,-25.4503,-25.0789,-24.5781,-23.9584,-23.2334,-22.4194,-21.5358,-20.6046,-19.6498,-18.6974,-17.7737,-16.9054,-16.1180,-15.4350,-14.8771,-14.4615,-14.2010,-14.1035,-14.1721,-14.4047,-14.7941,-15.3282,-15.9908,-16.7617,-17.6177,-18.5336,-19.4830,-20.4392,-21.3763,-22.2698,-23.0974,-23.8392,-24.4783,-25.0006,-25.3953,-25.6541,-25.7721,-25.7469,-25.5790,-25.2717,-24.8311,-24.2663,-23.5894,-22.8153,-21.9622,-21.0506,-20.1039,-19.1471,-18.2064,-17.3086,-16.4797,-15.7444,-15.1249,-14.6400
-56.9456,-57.2542,-57.5409,-57.8055,-58.0482,-58.2691,-58.4682,-58.6457,-58.8016,-58.9361,-59.0492,-59.1410,-59.2116,-59.2610,-59.2892,-59.2963,-59.2822,-59.2471,-59.1907,-59.1132,-59.0143,-58.8942,-58.7526,-58.5896,-58.4050,-58.1987,-57.9707,-57.7207,-57.4489,-57.1550,-56.8391,-56.5011,-56.1410,-55.7589,-55.3549,-54.9292,-54.4819,-54.0133,-53.5240,-53.0143,-52.4849,-51.9365,-51.3700,-50.7863,-50.1867,-49.5725,-48.9453,-48.3066,-47.6585,-47.0029,-46.3422,-45.6788,-45.0154,-44.3547,-43.6998,-43.0536,-42.4194,-41.8005,-41.2002,-40.6219,-40.0689,-39.5446,-39.0521,-38.5946,-38.1749,-37.7960,-37.4602,-37.1698,-36.9269,-36.7331
-0.4394,-1.2912,-2.1430,-2.9935,-3.8415,-4.6858,-5.5251,-6.3583,-7.1842,-8.0016,-8.8094,-9.6067,-10.3924,-11.1655,-11.9251,-12.6704,-13.4005,-14.1148,-14.8124,-15.4928,-16.1553,-16.7994,-17.4246,-18.0305,-18.6165,-19.1825,-19.7280,-20.2527,-20.7565,-21.2391,-21.7002,-22.1399,-22.5578,-22.9539,-23.3282,-23.6805,-24.0109,-24.3191,-24.6053,-24.8695,-25.1115,-25.3314,-25.5292,-25.7049,-25.8585,-25.9901,-26.0996,-26.1870,-26.2523,-26.2956,-26.3169,-26.3161,-26.2932,-26.2484,-26.1814,-26.0924,-25.9814,-25.8483,-25.6931,-25.5158,-25.3164,-25.0949,-24.8513,-24.5856,-24.2978,-23.9879,-23.6560,-23.3021,-22.9263,-22.5285
2.6455,3.1152,3.5712,4.0129,4.4400,4.8522,5.2490,5.6303,5.9956,6.3446,6.6772,6.9931,7.2921,7.5739,7.8383,8.0852,8.3145,8.5259,8.7195,8.8949,9.0522,9.1912,9.3119,9.4142,9.4980,9.5634,9.6102,9.6385,9.6481,9.6392,9.6117,9.5657,9.5011,9.4181,9.3165,9.1966,9.0583,8.9018,8.7271,8.5344,8.3237,8.0951,7.8489,7.5852,7.3042,7.0059,6.6907,6.3588,6.0104,5.6458,5.2652,4.8690,4.4575,4.0310,3.5899,3.1345,2.6654,2.1828,1.6873,1.1794,0.6595,0.1282,-0.4140,-0.9665,-1.5288,-2.1002,-2.6801,-3.2679,-3.8629,-4.4645
-17.1736,-17.1052,-17.0364,-16.9674,-16.8981,-16.8286,-16.7590,-16.6892,-16.6192,-16.5491,-16.4789,-16.4086,-16.3383,-16.2679,-16.1975,-16.1272,-16.0568,-15.9866,-15.9164,-15.8463,-15.7763,-15.7065,-15.6369,-15.5675,-15.4982,-15.4293,-15.3606,-15.2921,-15.2240,-15.1563,-15.0888,-15.0218,-14.9552,-14.8890,-14.8232,-14.7579,-14.6931,-14.6288,-14.5650,-14.5018,-14.4392,-14.3772,-14.3158,-14.2550,-14.1949,-14.1355,-14.0767,-14.0187,-13.9615,-13.9050,-13.8493,-13.7944,-13.7403,-13.6870,-13.6346,-13.5831,-13.5325,-13.4827,-13.4339,-13.3861,-13.3392,-13.2933,-13.2484,-13.2045,-13.1616,-13.1197,-13.0789,-13.0392,-13.0005,-12.9630
-68.4207,-68.4246,-68.4302,-68.4373,-68.4460,-68.4564,-68.4682,-68.4817,-68.4967,-68.5132,-68.5312,-68.5507,-68.5718,-68.5943,-68.6182,-68.6436,-68.6703,-68.6985,-68.7280,-68.7588,-68.7910,-68.8244,-68.8590,-68.8949,-68.9320,-68.9702,-69.0096,-69.0500,-69.0915,-69.1340,-69.1776,-69.2221,-69.2675,-69.3138,-69.3610,-69.4090,-69.4577,-69.5073,-69.5575,-69.6084,-69.6600,-69.7121,-69.7649,-69.8181,-69.8719,-69.9261,-69.9807,-70.0357,-70.0911,-70.1468,-70.2028,-70.2590,-70.3155,-70.3721,-70.4289,-70.4858,-70.5427,-70.5997,-70.6568,-70.7138,-70.7708,-70.8277,-70.8845,-70.9412,-70.9977,-71.0541,-71.1102,-71.1661,-71.2217,-71.2771
-85.8501,-85.8319,-85.8153,-85.8009,-85.7891,-85.7803,-85.7749,-85.7729,-85.7745,-85.7797,-85.7881,-85.7996,-85.8138,-85.8302,-85.8483,-85.8675,-85.8873,-85.9070,-85.9261,-85.9440,-85.9603,-85.9746,-85.9865,-85.9956,-86.0017,-86.0048,-86.0047,-86.0014,-85.9950,-85.9856,-85.9736,-85.9591,-85.9427,-85.9246,-85.9054,-85.8857,-85.8660,-85.8468,-85.8289,-85.8126,-85.7986,-85.7873,-85.7791,-85.7743,-85.7729,-85.7752,-85.7809,-85.7899,-85.8019,-85.8165,-85.8333,-85.8516,-85.8709,-85.8907,-85.9104,-85.9293,-85.9470,-85.9630,-85.9769,-85.9883,-85.9969,-86.0025,-86.0050,-86.0043,-86.0005,-85.9935,-85.9837,-85.9712,-85.9564,-85.9396
-32.8035,-32.8033,-32.8032,-32.8031,-32.8029,-32.8028,-32.8026,-32.8025,-32.8024,-32.8022,-32.8021,-32.8019,-32.8018,-32.8016,-32.8015,-32.8013,-32.8012,-32.8010,-32.8009,-32.8007,-32.8005,-32.8004,-32.8002,-32.8001,-32.7999,-32.7997,-32.7996,-32.7994,-32.7992,-32.7991,-32.7989,-32.7987,-32.7986,-32.7984,-32.7982,-32.7980,-32.7979,-32.7977,-32.7975,-32.7973,-32.7971,-32.7970,-32.7968,-32.7966,-32.7964,-32.7962,-32.7960,-32.7958,-32.7957,-32.7955,-32.7953,-32.7951,-32.7949,-32.7947,-32.7945,-32.7943,-32.7941,-32.7939,-32.7937,-32.7935,-32.7933,-32.7931,-32.7929,-32.7927,-32.7925,-32.7923,-32.7921,-32.7918,-32.7916,-32.7914
-63.0015,-63.9044,-64.6483,-65.2338,-65.6627,-65.9371,-66.0585,-66.0277,-65.8447,-65.5081,-65.0162,-64.3668,-63.5586,-62.5918,-61.4704,-60.2036,-58.8086,-57.3132,-55.7577,-54.1967,-52.6974,-51.3368,-50.1953,-49.3476,-48.8537,-48.7502,-49.0448,-49.7156,-50.7136,-51.9707,-53.4082,-54.9464,-56.5124,-58.0448,-59.4960,-60.8320,-62.0302,-63.0778,-63.9683,-64.6998,-65.2730,-65.6897,-65.9521,-66.0615,-66.0189,-65.8239,-65.4753,-64.9711,-64.3093,-63.4887,-62.5096,-61.3764,-60.0988,-58.6948,-57.1930,-55.6350,-54.0762,-52.5849,-51.2386,-50.1175,-49.2956,-48.8312,-48.7590,-49.0842,-49.7826,-50.8036,-52.0777,-53.5259,-55.0688,-56.6342
-1.2361,-2.1125,-3.0113,-3.9132,-4.7990,-5.6498,-6.4477,-7.1764,-7.8209,-8.3685,-8.8083,-9.1318,-9.3330,-9.4079,-9.3552,-9.1759,-8.8733,-8.4532,-7.9237,-7.2952,-6.5802,-5.7932,-4.9503,-4.0694,-3.1689,-2.2681,-1.3865,-0.5429,0.2445,0.9590,1.5853,2.1105,2.5235,2.8159,2.9816,3.0175,2.9226,2.6990,2.3511,1.8862,1.3137,0.6458,-0.1037,-0.9187,-1.7818,-2.6744,-3.5775,-4.4715,-5.3375,-6.1572,-6.9135,-7.5911,-8.1762,-8.6573,-9.0251,-9.2725,-9.3948,-9.3898,-9.2574,-9.0003,-8.6233,-8.1335,-7.5406,-6.8563,-6.0943,-5.2703,-4.4014,-3.5060,-2.6031,-1.7121
-79.3540,-79.2407,-79.0651,-78.8241,-78.5134,-78.1276,-77.6600,-77.1024,-76.4455,-75.6785,-74.7899,-73.7673,-72.5992,-71.2759,-69.7924,-68.1517,-66.3695,-64.4795,-62.5387,-60.6300,-58.8603,-57.3520,-56.2272,-55.5877,-55.4951,-55.9586,-56.9330,-58.3276,-60.0250,-61.9007,-63.8414,-65.7556,-67.5782,-69.2681,-70.8043,-72.1802,-73.3986,-74.4679,-75.3994,-76.2052,-76.8972,-77.4864,-77.9828,-78.3948,-78.7295,-78.9930,-79.1898,-79.3234,-79.3961,-79.4091,-79.3628,-79.2563,-79.0878,-78.8542,-78.5515,-78.1743,-77.7162,-77.1690,-76.5236,-75.7694,-74.8948,-73.8877,-72.7363,-71.4306,-69.9649,-68.3412,-66.5733,-64.6930,-62.7542,-60.8371
64.9453,64.6894,64.4348,64.1848,63.9426,63.7117,63.4954,63.2972,63.1201,62.9671,62.8407,62.7432,62.6762,62.6409,62.6381,62.6677,62.7291,62.8214,62.9429,63.0914,63.2644,63.4592,63.6725,63.9010,64.1415,64.3904,64.6444,64.9003,65.1549,65.4053,65.6488,65.8829,66.1053,66.3141,66.5075,66.6838,66.8418,66.9804,67.0985,67.1955,67.2706,67.3235,67.3537,67.3613,67.3460,67.3080,67.2475,67.1649,67.0607,66.9356,66.7903,66.6259,66.4436,66.2449,66.0312,65.8046,65.5670,65.3209,65.0688,64.8134,64.5578,64.3051,64.0587,63.8219,63.5981,63.3908,63.2031,63.0381,62.8985,62.7867
11.3899,12.2776,13.2031,14.1390,15.0583,15.9351,16.7453,17.4676,18.0834,18.5773,18.9374,19.1552,19.2256,19.1470,18.9213,18.5536,18.0527,17.4307,16.7031,15.8886,15.0089,14.0880,13.1519,12.2278,11.3430,10.5239,9.7956,9.1802,8.6968,8.3603,8.1809,8.1643,8.3109,8.6162,9.0708,9.6608,10.3678,11.1704,12.0440,12.9624,13.8982,14.8243,15.7144,16.5440,17.2909,17.9357,18.4623,18.8579,19.1130,19.2217,19.1815,18.9934,18.6616,18.1940,17.6019,16.8998,16.1058,15.2406,14.3279,13.3932,12.4634,11.5658,10.7274,9.9734,9.3270,8.8079,8.4323,8.2117,8.1529,8.2576
-1.8079,-2.6662,-3.4985,-4.2995,-5.0638,-5.7865,-6.4631,-7.0894,-7.6617,-8.1765,-8.6310,-9.0226,-9.3491,-9.6089,-9.8005,-9.9230,-9.9756,-9.9582,-9.8709,-9.7140,-9.4884,-9.1953,-8.8362,-8.4131,-7.9284,-7.3846,-6.7851,-6.1334,-5.4333,-4.6894,-3.9063,-3.0890,-2.2431,-1.3742,-0.4881,0.4090,1.3109,2.2115,3.1045,3.9838,4.8435,5.6778,6.4813,7.2488,7.9754,8.6567,9.2886,9.8674,10.3899,10.8532,11.2548,11.5926,11.8648,12.0701,12.2075,12.2763,12.2762,12.2072,12.0696,11.8640,11.5916,11.2536,10.8518,10.3883,9.8656,9.2866,8.6545,7.9730,7.2463,6.4787
-39.6890,-40.4253,-41.0475,-41.5481,-41.9216,-42.1641,-42.2731,-42.2478,-42.0883,-41.7962,-41.3743,-40.8271,-40.1609,-39.3841,-38.5077,-37.5452,-36.5131,-35.4313,-34.3221,-33.2109,-32.1249,-31.0924,-30.1422,-29.3017,-28.5961,-28.0475,-27.6731,-27.4848,-27.4889,-27.6851,-28.0672,-28.6228,-29.3345,-30.1802,-31.1345,-32.1698,-33.2574,-34.3691,-35.4776,-36.5578,-37.5872,-38.5465,-39.4190,-40.1913,-40.8526,-41.3946,-41.8111,-42.0977,-42.2516,-42.2713,-42.1565,-41.9085,-41.5296,-41.0237,-40.3965,-39.6556,-38.8111,-37.8757,-36.8649,-35.7973,-34.6946,-33.5811,-32.4836,-31.4300,-30.4491,-29.5689,-28.8156,-28.2124,-27.7780,-27.5266
-75.0269,-75.3192,-75.5900,-75.8397,-76.0687,-76.2774,-76.4662,-76.6356,-76.7858,-76.9173,-77.0303,-77.1253,-77.2024,-77.2618,-77.3038,-77.3283,-77.3356,-77.3255,-77.2982,-77.2534,-77.1912,-77.1112,-77.0134,-76.8973,-76.7628,-76.6096,-76.4371,-76.2451,-76.0332,-75.8009,-75.5478,-75.2736,-74.9778,-74.6603,-74.3207,-73.9591,-73.5754,-73.1699,-72.7430,-72.2956,-71.8285,-71.3433,-70.8418,-70.3264,-69.7998,-69.2657,-68.7279,-68.1911,-67.6606,-67.1420,-66.6417,-66.1661,-65.7220,-65.3163,-64.9556,-64.6460,-64.3932,-64.2019,-64.0758,-64.0173,-64.0278,-64.1068,-64.2529,-64.4632,-64.7337,-65.0593,-65.4343,-65.8523,-66.3066,-66.7903
23.5261,22.5529,21.5802,20.6322,19.7336,18.9084,18.1790,17.5657,17.0858,16.7529,16.5766,16.5618,16.7090,17.0140,17.4681,18.0583,18.7680,19.5774,20.4645,21.4053,22.3753,23.3502,24.3063,25.2215,26.0756,26.8508,27.5316,28.1054,28.5619,28.8932,29.0939,29.1607,29.0927,28.8908,28.5583,28.1008,27.5260,26.8442,26.0682,25.2135,24.2979,23.3415,22.3665,21.3966,20.4562,19.5698,18.7611,18.0524,17.4634,17.0106,16.7070,16.5612,16.5775,16.7553,17.0895,17.5706,18.1850,18.9154,19.7414,20.6406,21.5889,22.5617,23.5348,24.4848,25.3898,26.2301,26.9884,27.6497,28.2019,28.6350
40.6935,41.7176,42.8679,44.0988,45.3656,46.6268,47.8463,48.9938,50.0447,50.9806,51.7874,52.4555,52.9782,53.3512,53.5720,53.6391,53.5522,53.3119,52.9195,52.3779,51.6916,50.8677,49.9162,48.8517,47.6936,46.4669,45.2028,43.9382,42.7151,41.5784,40.5738,39.7446,39.1288,38.7555,38.6429,38.7966,39.2089,39.8599,40.7188,41.7468,42.8999,44.1324,45.3995,46.6601,47.8780,49.0232,50.0713,51.0038,51.8071,52.4714,52.9901,53.3591,53.5758,53.6388,53.5478,53.3034,52.9070,52.3615,51.6714,50.8439,49.8892,48.8219,47.6616,46.4335,45.1689,43.9049,42.6834,41.5496,40.5492,39.7253
-58.9122,-58.8245,-58.7389,-58.6553,-58.5741,-58.4954,-58.4195,-58.3464,-58.2763,-58.2095,-58.1461,-58.0861,-58.0299,-57.9775,-57.9290,-57.8846,-57.8444,-57.8085,-57.7770,-57.7499,-57.7273,-57.7093,-57.6960,-57.6873,-57.6833,-57.6840,-57.6894,-57.6994,-57.7142,-57.7335,-57.7574,-57.7859,-57.8187,-57.8559,-57.8974,-57.9430,-57.9927,-58.0462,-58.1036,-58.1645,-58.2290,-58.2968,-58.3678,-58.4417,-58.5185,-58.5980,-58.6799,-58.7641,-58.8504,-58.9386,-59.0285,-59.1199,-59.2126,-59.3065,-59.4013,-59.4969,-59.5930,-59.6895,-59.7862,-59.8829,-59.9794,-60.0755,-60.1711,-60.2660,-60.3601,-60.4531,-60.5450,-60.6355,-60.7245,-60.8120
-12.0169,-12.0094,-12.0021,-11.9951,-11.9883,-11.9818,-11.9756,-11.9696,-11.9639,-11.9584,-11.9531,-11.9481,-11.9434,-11.9389,-11.9347,-11.9308,-11.9271,-11.9236,-11.9204,-11.9175,-11.9148,-11.9124,-11.9103,-11.9084,-11.9067,-11.9053,-11.9042,-11.9034,-11.9027,-11.9024,-11.9023,-11.9025,-11.9029,-11.9036,-11.9046,-11.9058,-11.9072,-11.9090,-11.9110,-11.9132,-11.9157,-11.9185,-11.9215,-11.9248,-11.9283,-11.9321,-11.9361,-11.9404,-11.9450,-11.9498,-11.9549,-11.9602,-11.9658,-11.9716,-11.9777,-11.9840,-11.9906,-11.9974,-12.0045,-12.0118,-12.0194,-12.0273,-12.0353,-12.0437,-12.0522,-12.0611,-12.0701,-12.0794,-12.0890,-12.0988
-54.9041,-53.8407,-52.6959,-51.4802,-50.2078,-48.8967,-47.5691,-46.2509,-44.9712,-43.7618,-42.6556,-41.6847,-40.8795,-40.2662,-39.8654,-39.6909,-39.7488,-40.0371,-40.5458,-41.2576,-42.1487,-43.1908,-44.3525,-45.6009,-46.9036,-48.2300,-49.5523,-50.8467,-52.0929,-53.2749,-54.3803,-55.4001,-56.3279,-57.1596,-57.8930,-58.5269,-59.0612,-59.4961,-59.8324,-60.0705,-60.2112,-60.2548,-60.2013,-60.0507,-59.8025,-59.4561,-59.0110,-58.4666,-57.8224,-57.0789,-56.2373,-55.2998,-54.2710,-53.1573,-51.9680,-50.7161,-49.4179,-48.0939,-46.7687,-45.4701,-44.2291,-43.0781,-42.0500,-41.1760,-40.4841,-39.9973,-39.7322,-39.6981,-39.8962,-40.3195
20.2397,20.5784,20.8337,21.0037,21.0871,21.0833,20.9923,20.8148,20.5521,20.2062,19.7797,19.2759,18.6989,18.0535,17.3456,16.5814,15.7682,14.9140,14.0275,13.1180,12.1954,11.2699,10.3519,9.4521,8.5809,7.7485,6.9647,6.2389,5.5795,4.9942,4.4900,4.0726,3.7468,3.5163,3.3839,3.3509,3.4177,3.5836,3.8468,4.2041,4.6516,5.1840,5.7952,6.4781,7.2245,8.0258,8.8725,9.7546,10.6618,11.5835,12.5092,13.4285,14.3312,15.2078,16.0490,16.8464,17.5924,18.2798,18.9025,19.4552,19.9332,20.3327,20.6507,20.8846,21.0329,21.0943,21.0685,20.9557,20.7566,20.4727
