Amplitude,PhaseShift,Omega,Beta
-90.9732,-1.4742,0.5853,77.2260
-196.4112,13.8759,0.3075,-36.9612
109.8919,48.7541,0.8276,83.3260
157.9565,-77.1720,0.2583,-68.2212
-84.1673,-86.9793,1.6402,87.1678
-139.0139,-74.5226,0.2141,44.4960
31.5087,-81.9355,0.3919,-59.5416
14.4821,42.7879,1.8891,-44.6137
14.7350,60.1695,1.2578,-19.2147
-12.4171,-26.8847,1.5836,-30.3144
-61.9629,-34.5522,1.8483,67.3572
-40.1231,-30.8690,1.3061,51.2441
12.6204,11.0946,0.6978,-25.1052
9.0187,2.0255,1.4926,-5.3269
-136.7823,-53.3252,0.5860,-52.6161
-35.2742,80.0985,0.3672,-16.0380
-92.7247,-51.3364,1.2040,79.4265
36.4029,-18.0409,0.4971,14.3153
8.1624,32.7077,0.2780,-83.9688
134.6271,10.1767,0.2404,-30.0962
-9.2220,-84.9456,1.6735,-23.2055
12.8401,64.7933,1.6951,35.8976
-106.8750,-68.4130,0.2857,20.3716
51.3101,61.5617,1.2229,54.3908
33.4737,-41.8551,0.9629,63.1289
19.7594,-3.6991,1.1403,24.4868
-161.2493,76.4954,0.0016,-73.5141
-12.6306,29.5611,1.7816,-37.6640
50.1234,26.3876,0.2229,-65.9564
102.3876,24.4285,1.9932,74.9181
171.9822,-80.7985,0.2441,-49.3274
177.6379,62.1509,0.4180,-40.5487
-50.8431,-54.8347,1.6612,62.3963
107.2968,73.6389,0.4132,-9.5578
34.6449,-63.5207,0.7565,0.1390
138.1967,-6.7806,0.4031,21.4520
104.1386,-58.1471,0.6180,-50.4898
6.3899,67.9454,1.7624,-1.5418
-8.4855,18.1216,1.7774,-25.6998
54.3880,15.9609,0.0998,-85.1035
-176.6173,-64.0090,0.1786,69.5590
116.6568,-5.8791,0.1244,-6.4874
-0.3835,-59.4663,0.4800,-7.6438
-23.6018,-70.2543,1.1559,-31.8365
-7.9479,37.2006,1.8403,25.5471
-159.3982,28.0247,0.7080,-69.0756
73.0364,-12.8809,0.1278,29.0307
138.2798,-10.1067,1.2451,70.3085
63.5341,6.6738,0.7214,64.5276
3.5926,52.6918,1.1283,50.5244
-10.4214,-40.5201,1.5126,-19.7074
171.1095,-13.8893,0.3778,61.2788
92.4880,45.8643,1.0159,59.5474
39.3117,-33.0675,1.6297,-58.1360
118.5568,-57.2334,0.8910,-75.6942
55.3463,55.2141,0.9385,45.8876
-27.7076,-58.7264,0.8807,-14.0051
-17.6806,67.3559,1.4797,-38.0880
24.8757,-36.3172,1.4438,-45.0781
5.0240,59.1727,1.7502,3.0006
154.1872,-50.6740,0.7706,-61.5043
95.5162,88.5750,0.4577,-4.5585
-17.5892,-15.1552,1.6958,82.3547
-35.8642,75.4996,1.6652,-56.5201
52.5717,5.8900,0.6591,19.4166
7.3243,-77.4871,1.9534,26.4544
70.6942,-41.3596,1.2755,-74.4531
-15.6694,-28.2347,1.3508,-28.6708
-113.8754,2.3673,0.0138,-84.9343
43.6399,33.3452,0.5967,7.0890
88.0837,47.7751,1.3365,65.3553
