Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
47.272,47.091,46.926,46.777,46.645,46.530,46.432,46.353,46.292,46.249,46.225,46.220,46.234,46.266,46.317,46.387,46.474,46.580,46.703,46.843,46.999,47.171,47.358,47.560,47.776,48.004,48.245,48.497,48.760,49.032,49.313,49.602,49.898,50.201,50.508,50.820,51.135,51.453,51.773,52.095,52.416,52.737,53.057,53.376,53.692,54.005,54.314,54.620,54.921,55.217,55.507,55.791,56.070,56.341,56.606,56.863,57.113,57.356,57.590,57.816,58.034,58.243,58.444,58.636,58.819,58.993,59.158,59.313,59.460,59.597
-84.953,-84.971,-84.981,-84.984,-84.978,-84.965,-84.945,-84.917,-84.882,-84.839,-84.790,-84.735,-84.673,-84.607,-84.536,-84.461,-84.384,-84.305,-84.225,-84.147,-84.070,-83.998,-83.931,-83.870,-83.818,-83.775,-83.742,-83.721,-83.712,-83.714,-83.729,-83.755,-83.793,-83.840,-83.896,-83.960,-84.030,-84.104,-84.182,-84.261,-84.340,-84.419,-84.495,-84.568,-84.637,-84.701,-84.760,-84.813,-84.859,-84.898,-84.930,-84.955,-84.972,-84.982,-84.984,-84.978,-84.964,-84.943,-84.914,-84.878,-84.835,-84.785,-84.729,-84.668,-84.601,-84.529,-84.454,-84.377,-84.298,-84.218
-36.110,-35.395,-34.660,-33.904,-33.129,-32.336,-31.526,-30.702,-29.865,-29.017,-28.161,-27.298,-26.430,-25.561,-24.692,-23.827,-22.969,-22.119,-21.281,-20.457,-19.651,-18.866,-18.103,-17.366,-16.657,-15.979,-15.334,-14.725,-14.153,-13.621,-13.130,-12.682,-12.279,-11.922,-11.612,-11.350,-11.137,-10.974,-10.861,-10.799,-10.787,-10.827,-10.917,-11.057,-11.248,-11.488,-11.776,-12.112,-12.495,-12.922,-13.394,-13.908,-14.462,-15.055,-15.684,-16.347,-17.042,-17.767,-18.518,-19.294,-20.091,-20.907,-21.739,-22.583,-23.439,-24.301,-25.168,-26.037,-26.906,-27.771
-83.268,-83.249,-83.230,-83.211,-83.192,-83.172,-83.153,-83.133,-83.114,-83.095,-83.076,-83.057,-83.039,-83.021,-83.003,-82.986,-82.969,-82.953,-82.937,-82.923,-82.908,-82.895,-82.882,-82.870,-82.859,-82.849,-82.840,-82.831,-82.824,-82.818,-82.812,-82.808,-82.805,-82.803,-82.802,-82.802,-82.803,-82.805,-82.808,-82.813,-82.818,-82.824,-82.832,-82.840,-82.849,-82.859,-82.870,-82.882,-82.895,-82.908,-82.923,-82.938,-82.953,-82.969,-82.986,-83.003,-83.021,-83.039,-83.057,-83.076,-83.095,-83.114,-83.134,-83.153,-83.172,-83.192,-83.211,-83.230,-83.250,-83.268
-37.427,-38.475,-39.627,-40.837,-42.060,-43.255,-44.387,-45.425,-46.348,-47.135,-47.774,-48.254,-48.571,-48.720,-48.698,-48.508,-48.149,-47.628,-46.951,-46.129,-45.176,-44.111,-42.961,-41.755,-40.531,-39.332,-38.201,-37.186,-36.331,-35.676,-35.252,-35.079,-35.168,-35.512,-36.095,-36.889,-37.857,-38.955,-40.137,-41.358,-42.574,-43.746,-44.841,-45.833,-46.700,-47.425,-47.998,-48.410,-48.655,-48.731,-48.638,-48.375,-47.947,-47.359,-46.619,-45.738,-44.735,-43.631,-42.452,-41.234,-40.015,-38.839,-37.752,-36.800,-36.026,-35.466,-35.147,-35.085,-35.283,-35.732
-72.901,-71.225,-69.310,-67.198,-64.981,-62.820,-60.936,-59.576,-58.954,-59.174,-60.199,-61.860,-63.918,-66.132,-68.310,-70.329,-72.123,-73.671,-74.979,-76.064,-76.949,-77.655,-78.203,-78.607,-78.881,-79.032,-79.066,-78.984,-78.782,-78.455,-77.993,-77.382,-76.605,-75.639,-74.464,-73.058,-71.407,-69.515,-67.420,-65.207,-63.031,-61.108,-59.684,-58.979,-59.113,-60.062,-61.669,-63.698,-65.906,-68.095,-70.133,-71.951,-73.525,-74.857,-75.964,-76.868,-77.591,-78.154,-78.572,-78.859,-79.022,-79.068,-78.998,-78.808,-78.495,-78.047,-77.452,-76.692,-75.747,-74.594
39.086,38.004,36.960,35.964,35.027,34.157,33.364,32.656,32.039,31.522,31.110,30.806,30.615,30.538,30.577,30.731,30.998,31.375,31.859,32.443,33.122,33.889,34.734,35.650,36.628,37.657,38.728,39.832,40.958,42.099,43.245,44.389,45.523,46.641,47.737,48.806,49.845,50.849,51.816,52.744,53.631,54.477,55.280,56.040,56.758,57.433,58.066,58.658,59.208,59.719,60.190,60.623,61.019,61.377,61.699,61.987,62.239,62.457,62.642,62.794,62.913,63.000,63.054,63.077,63.068,63.027,62.953,62.848,62.710,62.539
-17.809,-17.807,-17.805,-17.803,-17.801,-17.799,-17.798,-17.796,-17.794,-17.792,-17.790,-17.788,-17.786,-17.784,-17.782,-17.780,-17.778,-17.776,-17.775,-17.773,-17.771,-17.769,-17.767,-17.765,-17.763,-17.760,-17.758,-17.756,-17.754,-17.752,-17.750,-17.748,-17.746,-17.744,-17.742,-17.740,-17.738,-17.735,-17.733,-17.731,-17.729,-17.727,-17.725,-17.723,-17.720,-17.718,-17.716,-17.714,-17.711,-17.709,-17.707,-17.705,-17.702,-17.700,-17.698,-17.696,-17.693,-17.691,-17.689,-17.686,-17.684,-17.682,-17.679,-17.677,-17.675,-17.672,-17.670,-17.668,-17.665,-17.663
64.437,63.824,63.128,62.346,61.478,60.522,59.479,58.352,57.145,55.866,54.524,53.135,51.717,50.293,48.890,47.538,46.270,45.119,44.119,43.301,42.689,42.306,42.164,42.267,42.612,43.188,43.975,44.948,46.076,47.328,48.669,50.066,51.489,52.909,54.304,55.654,56.944,58.163,59.304,60.360,61.330,62.213,63.008,63.718,64.344,64.888,65.352,65.739,66.050,66.287,66.452,66.545,66.567,66.517,66.397,66.205,65.940,65.600,65.184,64.689,64.114,63.457,62.714,61.886,60.970,59.966,58.877,57.706,56.459,55.144
13.279,12.411,11.515,10.600,9.676,8.756,7.850,6.970,6.127,5.331,4.593,3.921,3.324,2.810,2.384,2.052,1.817,1.684,1.652,1.723,1.896,2.169,2.538,2.999,3.546,4.173,4.872,5.634,6.449,7.308,8.199,9.112,10.035,10.956,11.866,12.752,13.605,14.415,15.174,15.873,16.506,17.066,17.547,17.946,18.259,18.484,18.617,18.659,18.608,18.465,18.232,17.911,17.503,17.013,16.446,15.807,15.101,14.337,13.522,12.665,11.776,10.865,9.943,9.020,8.109,7.221,6.366,5.555,4.799,4.107
54.939,56.384,57.813,59.207,60.554,61.843,63.067,64.222,65.305,66.317,67.257,68.128,68.932,69.671,70.349,70.968,71.532,72.044,72.506,72.921,73.292,73.621,73.909,74.160,74.373,74.550,74.694,74.804,74.881,74.926,74.939,74.919,74.868,74.785,74.668,74.518,74.334,74.114,73.856,73.560,73.223,72.844,72.420,71.948,71.426,70.852,70.221,69.532,68.780,67.963,67.079,66.125,65.099,64.001,62.833,61.595,60.295,58.938,57.536,56.102,54.656,53.217,51.811,50.466,49.211,48.076,47.091,46.282,45.674,45.283
51.242,51.115,50.986,50.855,50.723,50.589,50.453,50.316,50.178,50.038,49.897,49.755,49.611,49.466,49.320,49.173,49.025,48.876,48.725,48.574,48.422,48.270,48.116,47.962,47.807,47.652,47.496,47.340,47.184,47.027,46.870,46.713,46.556,46.399,46.242,46.086,45.929,45.773,45.617,45.462,45.308,45.154,45.001,44.849,44.697,44.547,44.398,44.250,44.104,43.958,43.815,43.672,43.532,43.393,43.256,43.121,42.988,42.857,42.728,42.602,42.478,42.356,42.237,42.120,42.006,41.895,41.787,41.681,41.579,41.479
21.238,21.379,21.513,21.638,21.755,21.863,21.962,22.051,22.131,22.201,22.261,22.312,22.352,22.382,22.401,22.411,22.410,22.398,22.377,22.345,22.303,22.250,22.188,22.116,22.035,21.943,21.843,21.733,21.615,21.488,21.353,21.210,21.059,20.901,20.736,20.565,20.388,20.205,20.017,19.825,19.628,19.427,19.224,19.017,18.809,18.599,18.388,18.177,17.965,17.755,17.546,17.338,17.133,16.931,16.733,16.539,16.349,16.165,15.986,15.814,15.648,15.490,15.339,15.196,15.062,14.937,14.821,14.715,14.619,14.533
-30.978,-30.971,-30.963,-30.956,-30.949,-30.941,-30.935,-30.928,-30.921,-30.914,-30.908,-30.902,-30.896,-30.890,-30.884,-30.878,-30.872,-30.867,-30.861,-30.856,-30.851,-30.846,-30.841,-30.837,-30.832,-30.828,-30.823,-30.819,-30.815,-30.811,-30.807,-30.804,-30.800,-30.797,-30.794,-30.791,-30.788,-30.785,-30.782,-30.780,-30.777,-30.775,-30.773,-30.771,-30.769,-30.767,-30.765,-30.764,-30.763,-30.761,-30.760,-30.760,-30.759,-30.758,-30.758,-30.757,-30.757,-30.757,-30.757,-30.757,-30.757,-30.758,-30.758,-30.759,-30.760,-30.761,-30.762,-30.763,-30.765,-30.766
80.705,80.705,80.705,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704
9.266,8.382,7.479,6.567,5.653,4.745,3.851,2.980,2.138,1.334,0.573,-0.136,-0.788,-1.378,-1.901,-2.352,-2.727,-3.025,-3.242,-3.376,-3.427,-3.395,-3.279,-3.080,-2.800,-2.442,-2.007,-1.500,-0.925,-0.286,0.411,1.160,1.956,2.790,3.655,4.545,5.450,6.363,7.277,8.182,9.071,9.938,10.773,11.572,12.327,13.033,13.685,14.278,14.807,15.271,15.664,15.985,16.233,16.404,16.500,16.518,16.459,16.323,16.110,15.823,15.463,15.032,14.534,13.970,13.345,12.664,11.931,11.152,10.333,9.480
-5.671,-5.504,-5.278,-4.994,-4.654,-4.258,-3.809,-3.307,-2.756,-2.156,-1.511,-0.824,-0.097,0.667,1.463,2.288,3.139,4.012,4.902,5.804,6.716,7.632,8.548,9.459,10.363,11.254,12.128,12.983,13.813,14.617,15.391,16.132,16.837,17.504,18.131,18.716,19.257,19.752,20.201,20.603,20.955,21.258,21.511,21.713,21.864,21.964,22.011,22.007,21.951,21.844,21.685,21.474,21.213,20.902,20.542,20.133,19.676,19.173,18.625,18.033,17.400,16.727,16.016,15.269,14.491,13.682,12.848,11.990,11.112,10.219
-5.291,-5.722,-6.012,-6.154,-6.143,-5.981,-5.671,-5.222,-4.646,-3.959,-3.182,-2.337,-1.447,-0.539,0.359,1.223,2.025,2.744,3.358,3.850,4.205,4.415,4.472,4.376,4.129,3.738,3.214,2.572,1.830,1.010,0.135,-0.768,-1.674,-2.555,-3.385,-4.142,-4.802,-5.347,-5.762,-6.036,-6.161,-6.132,-5.953,-5.626,-5.161,-4.572,-3.874,-3.088,-2.236,-1.343,-0.435,0.461,1.318,2.113,2.820,3.421,3.898,4.237,4.429,4.469,4.355,4.091,3.684,3.146,2.491,1.739,0.911,0.032,-0.873,-1.777
-55.777,-55.782,-55.786,-55.790,-55.794,-55.798,-55.802,-55.806,-55.810,-55.815,-55.819,-55.823,-55.827,-55.831,-55.835,-55.839,-55.843,-55.847,-55.852,-55.856,-55.860,-55.864,-55.868,-55.872,-55.876,-55.880,-55.884,-55.888,-55.892,-55.896,-55.900,-55.904,-55.909,-55.913,-55.917,-55.921,-55.925,-55.929,-55.933,-55.937,-55.941,-55.945,-55.949,-55.953,-55.957,-55.961,-55.965,-55.969,-55.972,-55.976,-55.980,-55.984,-55.988,-55.992,-55.996,-56.000,-56.004,-56.008,-56.012,-56.016,-56.019,-56.023,-56.027,-56.031,-56.035,-56.039,-56.043,-56.046,-56.050,-56.054
-16.473,-16.722,-16.835,-16.809,-16.645,-16.347,-15.920,-15.373,-14.719,-13.972,-13.150,-12.272,-11.360,-10.435,-9.523,-8.646,-7.827,-7.089,-6.450,-5.927,-5.535,-5.284,-5.181,-5.227,-5.422,-5.762,-6.236,-6.832,-7.535,-8.325,-9.182,-10.084,-11.007,-11.927,-12.821,-13.666,-14.444,-15.135,-15.724,-16.198,-16.547,-16.763,-16.842,-16.782,-16.584,-16.253,-15.795,-15.221,-14.543,-13.776,-12.938,-12.049,-11.131,-10.208,-9.302,-8.437,-7.636,-6.921,-6.309,-5.818,-5.460,-5.245,-5.178,-5.262,-5.493,-5.867,-6.372,-6.996,-7.722,-8.532
-19.214,-19.165,-19.115,-19.063,-19.010,-18.956,-18.900,-18.843,-18.784,-18.725,-18.664,-18.601,-18.538,-18.473,-18.407,-18.340,-18.271,-18.202,-18.131,-18.059,-17.986,-17.912,-17.837,-17.761,-17.684,-17.606,-17.527,-17.447,-17.366,-17.284,-17.201,-17.117,-17.033,-16.948,-16.862,-16.775,-16.687,-16.599,-16.510,-16.420,-16.330,-16.239,-16.148,-16.056,-15.964,-15.871,-15.777,-15.684,-15.589,-15.495,-15.400,-15.305,-15.209,-15.114,-15.018,-14.922,-14.825,-14.729,-14.632,-14.536,-14.439,-14.343,-14.246,-14.150,-14.053,-13.957,-13.861,-13.765,-13.669,-13.574
-5.390,-4.480,-3.584,-2.718,-1.892,-1.121,-0.416,0.213,0.756,1.206,1.556,1.800,1.936,1.962,1.876,1.681,1.379,0.974,0.473,-0.118,-0.789,-1.532,-2.334,-3.183,-4.067,-4.972,-5.885,-6.791,-7.677,-8.531,-9.339,-10.091,-10.776,-11.385,-11.909,-12.343,-12.680,-12.916,-13.049,-13.077,-13.000,-12.818,-12.534,-12.151,-11.675,-11.110,-10.465,-9.747,-8.967,-8.136,-7.266,-6.369,-5.458,-4.547,-3.650,-2.781,-1.952,-1.176,-0.466,0.169,0.719,1.176,1.534,1.786,1.930,1.964,1.887,1.699,1.405,1.008
-70.623,-71.251,-71.828,-72.354,-72.832,-73.264,-73.652,-73.998,-74.304,-74.570,-74.800,-74.993,-75.151,-75.276,-75.367,-75.425,-75.451,-75.444,-75.406,-75.334,-75.230,-75.092,-74.920,-74.713,-74.469,-74.187,-73.865,-73.503,-73.097,-72.647,-72.150,-71.604,-71.007,-70.358,-69.654,-68.896,-68.082,-67.213,-66.291,-65.319,-64.301,-63.245,-62.161,-61.060,-59.958,-58.871,-57.822,-56.830,-55.920,-55.114,-54.436,-53.904,-53.536,-53.342,-53.329,-53.498,-53.842,-54.352,-55.011,-55.800,-56.696,-57.678,-58.721,-59.803,-60.905,-62.007,-63.094,-64.154,-65.178,-66.157
-80.882,-80.728,-80.556,-80.364,-80.152,-79.922,-79.672,-79.405,-79.119,-78.818,-78.502,-78.173,-77.835,-77.491,-77.145,-76.802,-76.468,-76.148,-75.850,-75.579,-75.343,-75.148,-74.998,-74.899,-74.854,-74.862,-74.926,-75.041,-75.206,-75.416,-75.663,-75.944,-76.250,-76.575,-76.912,-77.257,-77.603,-77.945,-78.280,-78.605,-78.917,-79.213,-79.493,-79.755,-79.999,-80.223,-80.428,-80.614,-80.780,-80.927,-81.055,-81.165,-81.256,-81.329,-81.383,-81.420,-81.439,-81.440,-81.423,-81.388,-81.335,-81.264,-81.175,-81.068,-80.941,-80.796,-80.632,-80.448,-80.245,-80.023
26.849,26.837,26.823,26.807,26.789,26.769,26.746,26.722,26.696,26.668,26.638,26.605,26.571,26.535,26.497,26.457,26.414,26.370,26.324,26.276,26.226,26.175,26.121,26.065,26.008,25.948,25.887,25.824,25.759,25.692,25.623,25.553,25.480,25.407,25.331,25.253,25.174,25.093,25.011,24.926,24.841,24.753,24.664,24.573,24.481,24.387,24.292,24.195,24.097,23.997,23.896,23.793,23.689,23.584,23.477,23.369,23.260,23.149,23.038,22.925,22.811,22.696,22.579,22.462,22.344,22.224,22.104,21.983,21.860,21.737
0.697,1.199,1.755,2.360,3.014,3.712,4.452,5.229,6.040,6.882,7.749,8.637,9.543,10.461,11.387,12.317,13.245,14.168,15.081,15.981,16.863,17.724,18.559,19.367,20.144,20.887,21.594,22.262,22.890,23.476,24.018,24.516,24.967,25.371,25.728,26.036,26.294,26.503,26.663,26.772,26.831,26.839,26.797,26.704,26.561,26.369,26.126,25.835,25.494,25.106,24.670,24.187,23.660,23.088,22.474,21.818,21.124,20.393,19.627,18.829,18.002,17.149,16.274,15.380,14.470,13.550,12.623,11.693,10.766,9.844
14.691,15.563,16.383,17.136,17.810,18.395,18.881,19.261,19.530,19.685,19.721,19.640,19.443,19.132,18.711,18.187,17.567,16.862,16.083,15.242,14.353,13.434,12.500,11.569,10.659,9.788,8.971,8.227,7.569,7.011,6.563,6.234,6.032,5.960,6.019,6.208,6.524,6.960,7.508,8.156,8.893,9.702,10.569,11.476,12.406,13.340,14.262,15.154,16.000,16.787,17.500,18.128,18.662,19.094,19.417,19.626,19.719,19.694,19.551,19.294,18.924,18.449,17.874,17.208,16.462,15.649,14.781,13.875,12.945,12.011
-36.416,-35.768,-35.088,-34.377,-33.635,-32.866,-32.069,-31.247,-30.402,-29.536,-28.652,-27.753,-26.841,-25.920,-24.994,-24.065,-23.137,-22.215,-21.302,-20.402,-19.519,-18.659,-17.823,-17.017,-16.244,-15.508,-14.812,-14.160,-13.554,-12.998,-12.494,-12.045,-11.652,-11.317,-11.042,-10.829,-10.677,-10.588,-10.562,-10.599,-10.700,-10.863,-11.088,-11.373,-11.719,-12.122,-12.581,-13.095,-13.660,-14.274,-14.935,-15.638,-16.381,-17.161,-17.972,-18.813,-19.678,-20.564,-21.466,-22.381,-23.305,-24.233,-25.162,-26.088,-27.007,-27.917,-28.814,-29.694,-30.557,-31.397
89.553,89.554,89.555,89.556,89.557,89.558,89.559,89.559,89.560,89.560,89.560,89.560,89.560,89.560,89.559,89.559,89.558,89.557,89.557,89.556,89.555,89.554,89.553,89.552,89.551,89.550,89.549,89.548,89.547,89.547,89.546,89.546,89.546,89.546,89.546,89.546,89.547,89.547,89.548,89.549,89.550,89.550,89.551,89.552,89.553,89.554,89.555,89.556,89.557,89.558,89.559,89.559,89.560,89.560,89.560,89.560,89.560,89.560,89.559,89.559,89.558,89.557,89.557,89.556,89.555,89.554,89.553,89.552,89.551,89.550
56.133,56.066,56.011,55.967,55.934,55.914,55.905,55.908,55.923,55.950,55.989,56.039,56.101,56.174,56.258,56.352,56.458,56.573,56.699,56.834,56.978,57.130,57.292,57.461,57.637,57.821,58.011,58.207,58.409,58.616,58.827,59.043,59.263,59.485,59.711,59.939,60.168,60.400,60.632,60.865,61.098,61.332,61.564,61.796,62.027,62.257,62.484,62.710,62.934,63.155,63.373,63.588,63.800,64.009,64.214,64.415,64.613,64.807,64.996,65.182,65.363,65.539,65.711,65.879,66.041,66.199,66.353,66.501,66.645,66.783
67.083,67.100,67.069,66.990,66.864,66.689,66.465,66.190,65.863,65.484,65.049,64.559,64.010,63.401,62.729,61.995,61.195,60.328,59.394,58.394,57.327,56.197,55.006,53.760,52.467,51.135,49.776,48.405,47.038,45.694,44.393,43.157,42.008,40.968,40.057,39.296,38.699,38.281,38.051,38.013,38.170,38.517,39.046,39.746,40.602,41.595,42.705,43.910,45.189,46.519,47.879,49.250,50.616,51.959,53.269,54.534,55.747,56.901,57.992,59.018,59.978,60.870,61.695,62.455,63.150,63.783,64.355,64.868,65.324,65.724
-13.275,-13.187,-13.269,-13.521,-13.932,-14.491,-15.179,-15.974,-16.850,-17.780,-18.735,-19.688,-20.610,-21.477,-22.265,-22.953,-23.526,-23.970,-24.274,-24.433,-24.441,-24.300,-24.013,-23.585,-23.026,-22.350,-21.573,-20.715,-19.797,-18.847,-17.890,-16.956,-16.072,-15.267,-14.565,-13.990,-13.560,-13.290,-13.187,-13.256,-13.494,-13.894,-14.442,-15.120,-15.907,-16.777,-17.704,-18.658,-19.612,-20.538,-21.410,-22.205,-22.902,-23.485,-23.939,-24.255,-24.425,-24.446,-24.317,-24.041,-23.624,-23.076,-22.408,-21.639,-20.786,-19.873,-18.924,-17.967,-17.029,-16.140
