Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
39.801,40.223,40.631,41.022,41.397,41.755,42.096,42.419,42.725,43.013,43.283,43.534,43.767,43.982,44.177,44.354,44.512,44.651,44.771,44.872,44.954,45.017,45.060,45.085,45.090,45.076,45.043,44.991,44.919,44.829,44.719,44.591,44.443,44.277,44.091,43.887,43.665,43.423,43.163,42.885,42.589,42.275,41.944,41.595,41.230,40.847,40.449,40.035,39.605,39.161,38.703,38.232,37.748,37.253,36.747,36.231,35.706,35.173,34.634,34.090,33.541,32.990,32.438,31.886,31.336,30.789,30.248,29.712,29.186,28.669
62.578,62.340,62.089,61.828,61.557,61.276,60.987,60.689,60.384,60.072,59.755,59.434,59.110,58.785,58.459,58.134,57.811,57.493,57.180,56.875,56.579,56.293,56.021,55.762,55.519,55.294,55.088,54.902,54.738,54.596,54.479,54.386,54.319,54.278,54.263,54.274,54.312,54.376,54.465,54.579,54.717,54.879,55.062,55.265,55.488,55.729,55.985,56.256,56.540,56.835,57.139,57.450,57.768,58.090,58.415,58.741,59.067,59.391,59.713,60.030,60.342,60.648,60.947,61.238,61.520,61.793,62.055,62.307,62.547,62.776
-30.715,-31.468,-32.251,-33.062,-33.895,-34.746,-35.611,-36.484,-37.363,-38.243,-39.120,-39.991,-40.852,-41.701,-42.534,-43.350,-44.146,-44.920,-45.671,-46.397,-47.097,-47.769,-48.415,-49.031,-49.619,-50.178,-50.707,-51.207,-51.678,-52.118,-52.530,-52.912,-53.265,-53.589,-53.884,-54.151,-54.389,-54.599,-54.782,-54.936,-55.063,-55.163,-55.235,-55.280,-55.297,-55.287,-55.250,-55.186,-55.095,-54.976,-54.829,-54.655,-54.452,-54.222,-53.963,-53.676,-53.361,-53.016,-52.642,-52.240,-51.807,-51.345,-50.854,-50.333,-49.783,-49.203,-48.595,-47.958,-47.293,-46.600
-53.076,-52.263,-51.327,-50.277,-49.128,-47.899,-46.616,-45.310,-44.015,-42.773,-41.625,-40.617,-39.787,-39.172,-38.797,-38.681,-38.829,-39.233,-39.876,-40.729,-41.756,-42.917,-44.168,-45.466,-46.772,-48.050,-49.270,-50.409,-51.446,-52.368,-53.164,-53.829,-54.357,-54.745,-54.993,-55.099,-55.063,-54.884,-54.565,-54.105,-53.507,-52.775,-51.913,-50.931,-49.841,-48.658,-47.405,-46.109,-44.802,-43.523,-42.312,-41.214,-40.271,-39.520,-38.996,-38.721,-38.707,-38.956,-39.456,-40.185,-41.110,-42.195,-43.396,-44.670,-45.976,-47.275,-48.533,-49.724,-50.825,-51.819
-25.901,-24.971,-24.100,-23.298,-22.574,-21.937,-21.395,-20.954,-20.619,-20.394,-20.283,-20.287,-20.404,-20.635,-20.977,-21.424,-21.973,-22.615,-23.344,-24.150,-25.025,-25.958,-26.938,-27.956,-29.000,-30.059,-31.123,-32.183,-33.230,-34.254,-35.249,-36.207,-37.123,-37.992,-38.809,-39.570,-40.272,-40.914,-41.493,-42.007,-42.456,-42.838,-43.154,-43.402,-43.582,-43.694,-43.739,-43.715,-43.622,-43.462,-43.235,-42.939,-42.576,-42.147,-41.652,-41.092,-40.469,-39.784,-39.040,-38.240,-37.386,-36.484,-35.537,-34.553,-33.536,-32.496,-31.439,-30.374,-29.313,-28.263
21.438,20.695,19.862,18.961,18.018,17.061,16.120,15.224,14.403,13.684,13.090,12.643,12.356,12.239,12.298,12.529,12.925,13.472,14.153,14.943,15.817,16.746,17.701,18.652,19.570,20.429,21.203,21.873,22.422,22.834,23.102,23.217,23.178,22.985,22.643,22.160,21.548,20.823,20.003,19.111,18.173,17.217,16.271,15.366,14.531,13.793,13.177,12.705,12.391,12.247,12.277,12.480,12.850,13.374,14.034,14.808,15.670,16.593,17.546,18.499,19.424,20.294,21.084,21.772,22.341,22.777,23.068,23.209,23.195,23.027
76.726,76.721,76.717,76.713,76.708,76.703,76.699,76.694,76.689,76.684,76.679,76.674,76.668,76.663,76.658,76.652,76.646,76.641,76.635,76.629,76.623,76.617,76.611,76.605,76.598,76.592,76.586,76.579,76.572,76.566,76.559,76.552,76.545,76.538,76.531,76.524,76.517,76.510,76.503,76.495,76.488,76.481,76.473,76.466,76.458,76.450,76.443,76.435,76.427,76.419,76.411,76.403,76.395,76.387,76.379,76.371,76.363,76.355,76.346,76.338,76.330,76.321,76.313,76.305,76.296,76.288,76.279,76.271,76.262,76.253
-1.583,-0.695,0.150,0.930,1.626,2.221,2.698,3.048,3.259,3.329,3.255,3.038,2.685,2.203,1.605,0.906,0.123,-0.724,-1.613,-2.520,-3.424,-4.300,-5.126,-5.882,-6.549,-7.111,-7.554,-7.868,-8.045,-8.081,-7.976,-7.732,-7.354,-6.852,-6.237,-5.524,-4.731,-3.878,-2.986,-2.077,-1.176,-0.305,0.513,1.258,1.910,2.453,2.873,3.161,3.309,3.313,3.174,2.894,2.481,1.945,1.299,0.559,-0.255,-1.123,-2.023,-2.932,-3.826,-4.682,-5.479,-6.197,-6.818,-7.328,-7.713,-7.965,-8.079,-8.051
68.929,68.657,68.378,68.095,67.809,67.523,67.238,66.956,66.681,66.414,66.158,65.916,65.690,65.482,65.295,65.132,64.993,64.881,64.797,64.743,64.718,64.724,64.760,64.825,64.920,65.042,65.190,65.363,65.558,65.773,66.005,66.253,66.513,66.784,67.062,67.345,67.631,67.917,68.202,68.484,68.760,69.030,69.292,69.544,69.786,70.016,70.234,70.439,70.630,70.807,70.969,71.116,71.248,71.364,71.464,71.549,71.617,71.669,71.705,71.724,71.727,71.714,71.685,71.639,71.577,71.498,71.404,71.294,71.168,71.027
39.307,39.329,39.183,38.872,38.401,37.780,37.019,36.134,35.147,34.082,32.969,31.840,30.733,29.685,28.735,27.920,27.271,26.816,26.572,26.550,26.752,27.168,27.781,28.567,29.493,30.525,31.624,32.751,33.870,34.947,35.951,36.857,37.643,38.293,38.794,39.136,39.314,39.325,39.168,38.847,38.366,37.735,36.966,36.074,35.081,34.012,32.897,31.768,30.664,29.621,28.679,27.873,27.236,26.794,26.564,26.557,26.772,27.201,27.826,28.622,29.556,30.593,31.695,32.823,33.941,35.014,36.012,36.911,37.689,38.330
-42.694,-43.599,-44.412,-45.124,-45.729,-46.221,-46.598,-46.857,-46.997,-47.016,-46.916,-46.695,-46.356,-45.900,-45.331,-44.653,-43.872,-42.996,-42.035,-41.001,-39.911,-38.782,-37.635,-36.494,-35.385,-34.333,-33.366,-32.510,-31.788,-31.222,-30.828,-30.618,-30.599,-30.770,-31.128,-31.661,-32.353,-33.184,-34.130,-35.167,-36.267,-37.404,-38.551,-39.686,-40.786,-41.832,-42.809,-43.703,-44.504,-45.203,-45.794,-46.273,-46.636,-46.881,-47.006,-47.011,-46.895,-46.660,-46.307,-45.837,-45.255,-44.564,-43.771,-42.884,-41.913,-40.872,-39.776,-38.643,-37.496,-36.358
25.980,26.936,27.940,28.972,30.013,31.042,32.041,32.996,33.891,34.713,35.454,36.103,36.654,37.101,37.440,37.669,37.784,37.786,37.674,37.450,37.114,36.671,36.123,35.477,34.740,33.920,33.027,32.074,31.076,30.048,29.007,27.974,26.969,26.011,25.121,24.319,23.622,23.047,22.608,22.314,22.172,22.186,22.356,22.678,23.143,23.741,24.458,25.278,26.182,27.150,28.162,29.198,30.237,31.261,32.253,33.195,34.076,34.881,35.602,36.231,36.760,37.184,37.499,37.703,37.794,37.772,37.635,37.386,37.027,36.560
-38.276,-37.736,-37.223,-36.740,-36.292,-35.883,-35.516,-35.195,-34.922,-34.701,-34.533,-34.421,-34.364,-34.364,-34.420,-34.533,-34.700,-34.921,-35.193,-35.514,-35.881,-36.290,-36.738,-37.221,-37.734,-38.274,-38.835,-39.415,-40.007,-40.609,-41.215,-41.822,-42.426,-43.024,-43.612,-44.186,-44.745,-45.286,-45.805,-46.302,-46.775,-47.221,-47.639,-48.029,-48.389,-48.718,-49.015,-49.281,-49.514,-49.714,-49.880,-50.013,-50.113,-50.178,-50.209,-50.206,-50.169,-50.098,-49.993,-49.854,-49.682,-49.476,-49.238,-48.966,-48.663,-48.329,-47.964,-47.569,-47.146,-46.695
40.314,40.328,40.344,40.363,40.384,40.406,40.431,40.458,40.487,40.518,40.551,40.586,40.623,40.662,40.702,40.745,40.789,40.835,40.882,40.932,40.982,41.035,41.089,41.144,41.201,41.259,41.318,41.378,41.440,41.503,41.567,41.631,41.697,41.764,41.831,41.899,41.968,42.038,42.108,42.178,42.249,42.321,42.393,42.465,42.537,42.609,42.682,42.754,42.826,42.899,42.971,43.043,43.115,43.186,43.257,43.328,43.398,43.467,43.536,43.604,43.672,43.739,43.805,43.870,43.934,43.997,44.060,44.121,44.181,44.240
-50.626,-50.015,-49.818,-50.051,-50.696,-51.702,-52.994,-54.486,-56.087,-57.718,-59.311,-60.816,-62.198,-63.433,-64.510,-65.425,-66.176,-66.766,-67.199,-67.477,-67.603,-67.577,-67.400,-67.070,-66.584,-65.939,-65.132,-64.162,-63.031,-61.744,-60.318,-58.778,-57.165,-55.536,-53.962,-52.529,-51.324,-50.433,-49.924,-49.836,-50.178,-50.921,-52.007,-53.359,-54.886,-56.502,-58.129,-59.705,-61.181,-62.527,-63.722,-64.758,-65.631,-66.341,-66.891,-67.285,-67.524,-67.611,-67.547,-67.331,-66.961,-66.435,-65.749,-64.901,-63.890,-62.718,-61.394,-59.935,-58.373,-56.750
87.661,87.633,87.600,87.564,87.525,87.484,87.443,87.402,87.363,87.327,87.297,87.272,87.255,87.246,87.245,87.253,87.269,87.292,87.322,87.357,87.395,87.436,87.477,87.518,87.558,87.594,87.627,87.656,87.680,87.699,87.712,87.719,87.721,87.716,87.706,87.690,87.669,87.643,87.612,87.577,87.539,87.499,87.457,87.416,87.376,87.339,87.307,87.280,87.260,87.248,87.244,87.249,87.262,87.283,87.311,87.344,87.382,87.422,87.463,87.504,87.544,87.582,87.616,87.647,87.672,87.693,87.708,87.717,87.721,87.719
16.725,16.948,17.105,17.194,17.215,17.168,17.053,16.871,16.622,16.308,15.930,15.489,14.989,14.431,13.818,13.155,12.443,11.688,10.894,10.067,9.210,8.330,7.433,6.525,5.612,4.701,3.797,2.909,2.041,1.199,0.391,-0.378,-1.104,-1.782,-2.406,-2.972,-3.478,-3.919,-4.294,-4.599,-4.834,-4.996,-5.084,-5.099,-5.040,-4.907,-4.701,-4.424,-4.076,-3.661,-3.180,-2.638,-2.036,-1.379,-0.672,0.081,0.874,1.703,2.561,3.442,4.341,5.250,6.163,7.074,7.976,8.863,9.730,10.569,11.377,12.148
-11.320,-11.319,-11.318,-11.318,-11.317,-11.317,-11.317,-11.317,-11.317,-11.318,-11.319,-11.320,-11.321,-11.322,-11.324,-11.326,-11.327,-11.330,-11.332,-11.334,-11.337,-11.340,-11.343,-11.347,-11.350,-11.354,-11.358,-11.362,-11.366,-11.370,-11.375,-11.380,-11.385,-11.390,-11.396,-11.401,-11.407,-11.413,-11.419,-11.426,-11.432,-11.439,-11.446,-11.453,-11.460,-11.468,-11.475,-11.483,-11.491,-11.500,-11.508,-11.517,-11.526,-11.535,-11.544,-11.553,-11.563,-11.572,-11.582,-11.592,-11.602,-11.613,-11.624,-11.634,-11.645,-11.656,-11.668,-11.679,-11.691,-11.703
21.424,21.530,21.657,21.805,21.973,22.161,22.369,22.595,22.841,23.104,23.385,23.683,23.998,24.328,24.674,25.034,25.408,25.794,26.193,26.603,27.024,27.455,27.894,28.342,28.797,29.259,29.726,30.198,30.675,31.154,31.636,32.119,32.604,33.088,33.572,34.055,34.535,35.014,35.488,35.959,36.426,36.887,37.343,37.793,38.237,38.673,39.102,39.524,39.938,40.343,40.739,41.127,41.505,41.874,42.233,42.582,42.921,43.251,43.569,43.877,44.175,44.462,44.738,45.004,45.258,45.502,45.735,45.956,46.167,46.366
-89.350,-89.350,-89.350,-89.350,-89.351,-89.351,-89.351,-89.351,-89.351,-89.352,-89.352,-89.352,-89.353,-89.353,-89.353,-89.353,-89.354,-89.354,-89.354,-89.355,-89.355,-89.355,-89.356,-89.356,-89.356,-89.356,-89.357,-89.357,-89.357,-89.357,-89.358,-89.358,-89.358,-89.358,-89.358,-89.358,-89.359,-89.359,-89.359,-89.359,-89.359,-89.359,-89.359,-89.359,-89.359,-89.359,-89.359,-89.359,-89.359,-89.359,-89.359,-89.358,-89.358,-89.358,-89.358,-89.358,-89.358,-89.357,-89.357,-89.357,-89.357,-89.356,-89.356,-89.356,-89.355,-89.355,-89.355,-89.355,-89.354,-89.354
24.074,25.059,26.068,27.091,28.120,29.149,30.169,31.175,32.160,33.119,34.045,34.936,35.786,36.593,37.353,38.064,38.725,39.333,39.887,40.386,40.829,41.216,41.546,41.819,42.035,42.193,42.294,42.337,42.322,42.250,42.120,41.932,41.687,41.385,41.025,40.610,40.138,39.610,39.029,38.394,37.707,36.971,36.186,35.357,34.486,33.576,32.633,31.660,30.664,29.649,28.624,27.594,26.567,25.550,24.552,23.581,22.645,21.752,20.909,20.125,19.405,18.758,18.188,17.700,17.300,16.991,16.775,16.654,16.631,16.704
58.118,58.046,57.972,57.896,57.819,57.740,57.661,57.581,57.500,57.419,57.338,57.257,57.176,57.096,57.017,56.940,56.864,56.789,56.716,56.646,56.578,56.512,56.450,56.390,56.334,56.281,56.232,56.187,56.146,56.109,56.076,56.048,56.024,56.005,55.990,55.981,55.975,55.975,55.980,55.989,56.003,56.022,56.045,56.073,56.105,56.142,56.182,56.227,56.276,56.328,56.384,56.443,56.505,56.571,56.638,56.709,56.781,56.855,56.931,57.009,57.088,57.167,57.248,57.329,57.410,57.491,57.572,57.652,57.732,57.810
16.468,17.004,17.468,17.859,18.173,18.408,18.562,18.635,18.626,18.535,18.363,18.110,17.779,17.372,16.892,16.341,15.725,15.048,14.315,13.533,12.707,11.847,10.959,10.052,9.134,8.215,7.303,6.409,5.540,4.706,3.915,3.176,2.495,1.880,1.336,0.868,0.483,0.182,-0.031,-0.154,-0.186,-0.127,0.023,0.262,0.589,0.999,1.490,2.056,2.691,3.390,4.146,4.950,5.795,6.673,7.573,8.488,9.408,10.323,11.226,12.106,12.957,13.770,14.539,15.255,15.915,16.512,17.042,17.501,17.886,18.194
60.489,60.016,59.513,58.982,58.420,57.827,57.203,56.546,55.857,55.135,54.379,53.589,52.765,51.908,51.018,50.094,49.139,48.153,47.138,46.096,45.029,43.939,42.831,41.707,40.572,39.431,38.288,37.148,36.018,34.903,33.810,32.744,31.712,30.720,29.776,28.883,28.049,27.279,26.577,25.949,25.398,24.929,24.543,24.244,24.034,23.914,23.885,23.946,24.098,24.340,24.669,25.085,25.584,26.162,26.817,27.543,28.337,29.192,30.104,31.066,32.072,33.117,34.193,35.295,36.416,37.550,38.691,39.834,40.974,42.106
8.858,9.776,10.691,11.601,12.502,13.393,14.273,15.138,15.988,16.820,17.634,18.427,19.199,19.947,20.672,21.371,22.045,22.691,23.310,23.901,24.463,24.996,25.499,25.972,26.415,26.828,27.209,27.560,27.880,28.168,28.425,28.651,28.846,29.009,29.141,29.242,29.311,29.349,29.355,29.330,29.273,29.186,29.066,28.916,28.734,28.520,28.276,28.000,27.693,27.354,26.985,26.585,26.155,25.694,25.203,24.682,24.131,23.552,22.944,22.309,21.646,20.957,20.242,19.503,18.741,17.956,17.151,16.326,15.483,14.623
-20.078,-19.951,-19.823,-19.695,-19.567,-19.438,-19.309,-19.179,-19.050,-18.919,-18.789,-18.658,-18.527,-18.395,-18.264,-18.132,-18.000,-17.868,-17.735,-17.603,-17.470,-17.337,-17.205,-17.072,-16.939,-16.806,-16.673,-16.540,-16.407,-16.274,-16.141,-16.009,-15.876,-15.744,-15.612,-15.479,-15.348,-15.216,-15.085,-14.954,-14.823,-14.693,-14.563,-14.433,-14.303,-14.175,-14.046,-13.918,-13.790,-13.663,-13.537,-13.411,-13.285,-13.160,-13.036,-12.912,-12.789,-12.667,-12.545,-12.424,-12.304,-12.184,-12.065,-11.947,-11.830,-11.714,-11.598,-11.483,-11.369,-11.257
-86.932,-86.936,-86.936,-86.932,-86.925,-86.915,-86.902,-86.886,-86.867,-86.847,-86.824,-86.800,-86.776,-86.751,-86.726,-86.702,-86.680,-86.660,-86.642,-86.628,-86.617,-86.610,-86.607,-86.608,-86.613,-86.623,-86.636,-86.652,-86.671,-86.692,-86.716,-86.740,-86.765,-86.790,-86.814,-86.837,-86.859,-86.878,-86.895,-86.910,-86.921,-86.929,-86.934,-86.936,-86.934,-86.929,-86.921,-86.909,-86.895,-86.877,-86.858,-86.836,-86.813,-86.789,-86.764,-86.739,-86.715,-86.692,-86.670,-86.651,-86.635,-86.622,-86.613,-86.608,-86.607,-86.610,-86.617,-86.628,-86.643,-86.661
-86.624,-86.729,-86.815,-86.884,-86.935,-86.969,-86.984,-86.982,-86.963,-86.925,-86.870,-86.797,-86.706,-86.598,-86.474,-86.334,-86.182,-86.022,-85.857,-85.696,-85.547,-85.417,-85.317,-85.253,-85.232,-85.254,-85.318,-85.419,-85.548,-85.698,-85.859,-86.023,-86.184,-86.336,-86.475,-86.599,-86.707,-86.798,-86.871,-86.926,-86.963,-86.983,-86.984,-86.969,-86.935,-86.884,-86.814,-86.728,-86.623,-86.502,-86.366,-86.216,-86.057,-85.893,-85.731,-85.578,-85.443,-85.336,-85.264,-85.233,-85.245,-85.301,-85.394,-85.518,-85.664,-85.824,-85.988,-86.149,-86.304,-86.446
78.438,78.438,78.438,78.438,78.438,78.437,78.437,78.437,78.437,78.437,78.437,78.436,78.436,78.436,78.436,78.436,78.435,78.435,78.435,78.435,78.434,78.434,78.434,78.434,78.433,78.433,78.433,78.433,78.433,78.432,78.432,78.432,78.432,78.431,78.431,78.431,78.430,78.430,78.430,78.430,78.429,78.429,78.429,78.429,78.428,78.428,78.428,78.427,78.427,78.427,78.426,78.426,78.426,78.426,78.425,78.425,78.425,78.424,78.424,78.424,78.423,78.423,78.423,78.422,78.422,78.422,78.421,78.421,78.421,78.420
20.717,19.952,19.104,18.196,17.252,16.303,15.375,14.499,13.701,13.009,12.444,12.025,11.766,11.676,11.757,12.008,12.418,12.976,13.662,14.455,15.328,16.254,17.203,18.147,19.058,19.910,20.680,21.346,21.893,22.307,22.577,22.698,22.667,22.484,22.154,21.685,21.087,20.376,19.570,18.691,17.763,16.813,15.870,14.962,14.119,13.367,12.731,12.231,11.885,11.703,11.692,11.852,12.178,12.659,13.278,14.017,14.850,15.750,16.691,17.641,18.573,19.460,20.277,21.001,21.615,22.101,22.450,22.652,22.703,22.601
-11.142,-10.313,-9.429,-8.514,-7.596,-6.702,-5.859,-5.093,-4.427,-3.882,-3.473,-3.214,-3.112,-3.170,-3.386,-3.755,-4.264,-4.899,-5.639,-6.463,-7.346,-8.260,-9.178,-10.073,-10.920,-11.693,-12.371,-12.937,-13.374,-13.671,-13.821,-13.820,-13.668,-13.368,-12.929,-12.362,-11.682,-10.908,-10.060,-9.164,-8.246,-7.332,-6.450,-5.627,-4.888,-4.255,-3.748,-3.382,-3.168,-3.112,-3.217,-3.478,-3.889,-4.437,-5.104,-5.871,-6.715,-7.610,-8.528,-9.442,-10.326,-11.153,-11.901,-12.548,-13.078,-13.475,-13.730,-13.837,-13.791,-13.595
1.239,0.336,-0.551,-1.413,-2.243,-3.031,-3.770,-4.452,-5.071,-5.621,-6.098,-6.496,-6.812,-7.044,-7.190,-7.247,-7.216,-7.097,-6.891,-6.600,-6.226,-5.773,-5.244,-4.645,-3.981,-3.259,-2.485,-1.667,-0.814,0.067,0.966,1.874,2.782,3.680,4.559,5.411,6.226,6.998,7.719,8.382,8.981,9.510,9.966,10.344,10.641,10.854,10.983,11.025,10.981,10.850,10.635,10.336,9.957,9.499,8.968,8.368,7.703,6.981,6.208,5.392,4.539,3.659,2.761,1.853,0.946,0.047,-0.833,-1.686,-2.503,-3.276
