Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
-6.335,-6.337,-6.340,-6.342,-6.345,-6.347,-6.350,-6.352,-6.354,-6.357,-6.359,-6.361,-6.363,-6.365,-6.367,-6.369,-6.371,-6.373,-6.375,-6.377,-6.378,-6.380,-6.382,-6.383,-6.385,-6.386,-6.388,-6.389,-6.390,-6.392,-6.393,-6.394,-6.395,-6.396,-6.398,-6.399,-6.400,-6.400,-6.401,-6.402,-6.403,-6.404,-6.404,-6.405,-6.405,-6.406,-6.407,-6.407,-6.407,-6.408,-6.408,-6.408,-6.408,-6.409,-6.409,-6.409,-6.409,-6.409,-6.408,-6.408,-6.408,-6.408,-6.408,-6.407,-6.407,-6.406,-6.406,-6.405,-6.405,-6.404
35.639,36.770,37.878,38.942,39.941,40.858,41.679,42.394,42.993,43.471,43.823,44.045,44.137,44.096,43.924,43.621,43.191,42.638,41.966,41.185,40.303,39.334,38.293,37.199,36.074,34.942,33.830,32.767,31.780,30.900,30.151,29.557,29.136,28.902,28.863,29.020,29.368,29.895,30.584,31.416,32.363,33.399,34.495,35.623,36.754,37.863,38.927,39.927,40.845,41.668,42.384,42.985,43.465,43.819,44.043,44.136,44.097,43.927,43.626,43.198,42.646,41.977,41.197,40.316,39.348,38.308,37.215,36.090,34.958,33.846
6.971,6.971,6.972,6.972,6.973,6.974,6.975,6.976,6.977,6.979,6.980,6.982,6.984,6.986,6.988,6.991,6.993,6.996,6.999,7.001,7.005,7.008,7.011,7.015,7.018,7.022,7.026,7.030,7.035,7.039,7.044,7.049,7.053,7.058,7.064,7.069,7.074,7.080,7.086,7.092,7.098,7.104,7.110,7.117,7.123,7.130,7.137,7.144,7.151,7.158,7.166,7.173,7.181,7.189,7.197,7.205,7.213,7.221,7.230,7.239,7.247,7.256,7.265,7.274,7.284,7.293,7.303,7.312,7.322,7.332
14.304,14.988,15.670,16.349,17.023,17.692,18.352,19.005,19.647,20.278,20.896,21.502,22.093,22.668,23.228,23.771,24.296,24.802,25.290,25.758,26.205,26.633,27.039,27.424,27.787,28.128,28.446,28.742,29.016,29.266,29.493,29.697,29.878,30.036,30.169,30.280,30.366,30.429,30.468,30.484,30.476,30.444,30.388,30.309,30.206,30.080,29.930,29.756,29.559,29.339,29.096,28.830,28.541,28.229,27.895,27.539,27.161,26.761,26.340,25.899,25.437,24.956,24.455,23.936,23.399,22.844,22.273,21.687,21.086,20.471
-47.563,-47.526,-47.492,-47.462,-47.434,-47.410,-47.390,-47.373,-47.359,-47.349,-47.342,-47.338,-47.338,-47.342,-47.349,-47.359,-47.373,-47.390,-47.410,-47.434,-47.462,-47.492,-47.526,-47.563,-47.603,-47.647,-47.694,-47.743,-47.796,-47.852,-47.911,-47.972,-48.037,-48.104,-48.174,-48.247,-48.322,-48.400,-48.480,-48.562,-48.647,-48.734,-48.824,-48.915,-49.008,-49.104,-49.201,-49.300,-49.400,-49.502,-49.606,-49.711,-49.817,-49.925,-50.034,-50.144,-50.255,-50.367,-50.479,-50.593,-50.707,-50.822,-50.937,-51.053,-51.169,-51.286,-51.402,-51.519,-51.636,-51.753
-87.293,-87.293,-87.292,-87.292,-87.291,-87.290,-87.288,-87.286,-87.284,-87.282,-87.279,-87.276,-87.272,-87.268,-87.265,-87.260,-87.256,-87.251,-87.246,-87.241,-87.236,-87.230,-87.225,-87.219,-87.213,-87.208,-87.202,-87.196,-87.190,-87.184,-87.178,-87.173,-87.167,-87.162,-87.156,-87.151,-87.146,-87.141,-87.137,-87.133,-87.129,-87.125,-87.121,-87.118,-87.116,-87.113,-87.111,-87.110,-87.108,-87.108,-87.107,-87.107,-87.107,-87.108,-87.109,-87.111,-87.113,-87.115,-87.117,-87.120,-87.124,-87.127,-87.131,-87.135,-87.140,-87.144,-87.149,-87.154,-87.160,-87.165
-53.095,-53.050,-53.004,-52.957,-52.911,-52.864,-52.817,-52.770,-52.723,-52.676,-52.629,-52.582,-52.536,-52.489,-52.443,-52.397,-52.352,-52.307,-52.262,-52.219,-52.175,-52.133,-52.091,-52.049,-52.009,-51.969,-51.931,-51.893,-51.856,-51.821,-51.786,-51.753,-51.721,-51.690,-51.660,-51.631,-51.604,-51.578,-51.554,-51.531,-51.510,-51.490,-51.471,-51.454,-51.439,-51.425,-51.413,-51.403,-51.394,-51.387,-51.381,-51.377,-51.375,-51.374,-51.375,-51.378,-51.383,-51.389,-51.396,-51.406,-51.417,-51.429,-51.444,-51.459,-51.477,-51.496,-51.516,-51.538,-51.561,-51.586
-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.075,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.076,-89.077,-89.077,-89.077,-89.077,-89.077,-89.077,-89.077,-89.077,-89.077,-89.077,-89.077,-89.078,-89.078,-89.078,-89.078,-89.078,-89.078,-89.078,-89.078,-89.078,-89.078,-89.078,-89.078,-89.078,-89.078,-89.078
23.607,22.655,21.759,20.938,20.208,19.585,19.083,18.713,18.481,18.395,18.454,18.659,19.004,19.482,20.083,20.794,21.599,22.482,23.426,24.410,25.417,26.427,27.423,28.389,29.309,30.169,30.958,31.665,32.283,32.803,33.222,33.533,33.735,33.826,33.804,33.671,33.426,33.073,32.615,32.056,31.403,30.663,29.845,28.961,28.022,27.042,26.039,25.028,24.027,23.057,22.134,21.279,20.508,19.838,19.283,18.855,18.563,18.414,18.411,18.554,18.839,19.262,19.812,20.477,21.244,22.096,23.016,23.985,24.985,25.996
81.431,81.433,81.435,81.437,81.439,81.441,81.443,81.444,81.446,81.448,81.450,81.452,81.454,81.456,81.458,81.460,81.462,81.463,81.465,81.467,81.469,81.471,81.473,81.475,81.477,81.479,81.481,81.482,81.484,81.486,81.488,81.490,81.492,81.494,81.496,81.497,81.499,81.501,81.503,81.505,81.507,81.508,81.510,81.512,81.514,81.516,81.517,81.519,81.521,81.523,81.525,81.526,81.528,81.530,81.532,81.533,81.535,81.537,81.538,81.540,81.542,81.543,81.545,81.547,81.548,81.550,81.552,81.553,81.555,81.556
-36.006,-36.078,-36.149,-36.220,-36.290,-36.360,-36.429,-36.498,-36.566,-36.634,-36.701,-36.767,-36.833,-36.899,-36.964,-37.028,-37.091,-37.155,-37.217,-37.279,-37.340,-37.401,-37.461,-37.520,-37.579,-37.637,-37.695,-37.751,-37.808,-37.863,-37.918,-37.972,-38.026,-38.079,-38.131,-38.182,-38.233,-38.283,-38.333,-38.382,-38.430,-38.477,-38.524,-38.570,-38.615,-38.659,-38.703,-38.746,-38.788,-38.830,-38.871,-38.911,-38.950,-38.989,-39.027,-39.064,-39.101,-39.136,-39.171,-39.205,-39.239,-39.271,-39.303,-39.334,-39.365,-39.394,-39.423,-39.451,-39.478,-39.505
1.545,1.581,1.618,1.656,1.696,1.737,1.780,1.824,1.870,1.916,1.965,2.014,2.065,2.118,2.171,2.226,2.282,2.339,2.398,2.457,2.518,2.580,2.643,2.707,2.772,2.838,2.905,2.973,3.042,3.112,3.182,3.254,3.326,3.399,3.473,3.548,3.623,3.699,3.776,3.853,3.931,4.010,4.088,4.168,4.248,4.328,4.409,4.490,4.571,4.652,4.734,4.816,4.899,4.981,5.063,5.146,5.229,5.311,5.394,5.477,5.559,5.642,5.724,5.806,5.888,5.969,6.051,6.132,6.212,6.293
29.667,29.791,29.917,30.044,30.174,30.305,30.437,30.572,30.707,30.845,30.984,31.124,31.266,31.409,31.553,31.698,31.845,31.993,32.141,32.291,32.442,32.593,32.745,32.899,33.052,33.207,33.362,33.518,33.674,33.831,33.988,34.145,34.303,34.461,34.619,34.778,34.936,35.095,35.253,35.412,35.570,35.729,35.887,36.045,36.203,36.360,36.517,36.674,36.830,36.986,37.141,37.295,37.450,37.603,37.756,37.908,38.059,38.210,38.359,38.508,38.656,38.803,38.949,39.094,39.238,39.381,39.523,39.664,39.804,39.942
57.449,55.728,54.078,52.578,51.306,50.339,49.738,49.545,49.772,50.404,51.399,52.692,54.208,55.866,57.591,59.317,60.992,62.579,64.051,65.394,66.602,67.673,68.609,69.417,70.102,70.669,71.125,71.474,71.721,71.869,71.919,71.873,71.728,71.485,71.139,70.687,70.124,69.444,68.641,67.709,66.643,65.441,64.102,62.634,61.051,59.379,57.654,55.928,54.266,52.744,51.441,50.434,49.788,49.546,49.724,50.310,51.265,52.527,54.021,55.666,57.387,59.116,60.799,62.398,63.884,65.243,66.467,67.554,68.506,69.329
33.791,33.928,34.058,34.181,34.296,34.402,34.499,34.588,34.666,34.735,34.793,34.840,34.877,34.903,34.918,34.921,34.914,34.895,34.865,34.825,34.773,34.712,34.639,34.557,34.466,34.365,34.256,34.138,34.013,33.880,33.741,33.596,33.446,33.292,33.134,32.973,32.809,32.645,32.480,32.315,32.152,31.990,31.832,31.677,31.527,31.382,31.244,31.112,30.988,30.873,30.767,30.670,30.583,30.507,30.443,30.389,30.348,30.319,30.301,30.297,30.304,30.324,30.356,30.400,30.456,30.523,30.602,30.691,30.790,30.898
-72.008,-72.051,-72.094,-72.136,-72.177,-72.217,-72.256,-72.294,-72.331,-72.367,-72.401,-72.435,-72.467,-72.498,-72.527,-72.555,-72.582,-72.607,-72.631,-72.653,-72.674,-72.693,-72.710,-72.726,-72.741,-72.753,-72.765,-72.774,-72.782,-72.788,-72.793,-72.796,-72.797,-72.796,-72.794,-72.790,-72.785,-72.778,-72.769,-72.758,-72.746,-72.733,-72.717,-72.700,-72.682,-72.662,-72.640,-72.617,-72.593,-72.566,-72.539,-72.510,-72.480,-72.448,-72.416,-72.382,-72.346,-72.310,-72.272,-72.234,-72.194,-72.153,-72.112,-72.069,-72.026,-71.982,-71.938,-71.892,-71.847,-71.800
-21.411,-20.506,-19.688,-18.984,-18.418,-18.010,-17.773,-17.717,-17.843,-18.147,-18.617,-19.239,-19.990,-20.845,-21.775,-22.750,-23.740,-24.715,-25.647,-26.511,-27.283,-27.946,-28.484,-28.885,-29.139,-29.243,-29.194,-28.992,-28.643,-28.153,-27.533,-26.797,-25.964,-25.053,-24.091,-23.102,-22.118,-21.169,-20.284,-19.493,-18.823,-18.296,-17.931,-17.741,-17.732,-17.905,-18.254,-18.766,-19.423,-20.204,-21.081,-22.025,-23.008,-23.997,-24.963,-25.880,-26.721,-27.467,-28.099,-28.602,-28.965,-29.181,-29.245,-29.156,-28.915,-28.529,-28.004,-27.352,-26.589,-25.733
-43.103,-42.388,-41.562,-40.637,-39.626,-38.548,-37.424,-36.279,-35.140,-34.036,-32.999,-32.059,-31.245,-30.584,-30.096,-29.800,-29.705,-29.814,-30.124,-30.623,-31.296,-32.119,-33.067,-34.110,-35.217,-36.357,-37.502,-38.623,-39.697,-40.703,-41.622,-42.441,-43.148,-43.734,-44.193,-44.520,-44.713,-44.770,-44.690,-44.473,-44.122,-43.641,-43.033,-42.306,-41.469,-40.534,-39.515,-38.431,-37.304,-36.158,-35.021,-33.923,-32.895,-31.967,-31.168,-30.523,-30.056,-29.780,-29.707,-29.837,-30.168,-30.687,-31.376,-32.214,-33.173,-34.224,-35.336,-36.478,-37.622,-38.739
-12.170,-11.776,-11.549,-11.494,-11.616,-11.908,-12.362,-12.961,-13.684,-14.507,-15.402,-16.339,-17.288,-18.218,-19.100,-19.909,-20.621,-21.217,-21.681,-22.001,-22.168,-22.180,-22.035,-21.737,-21.293,-20.716,-20.019,-19.223,-18.350,-17.425,-16.478,-15.537,-14.634,-13.799,-13.059,-12.441,-11.965,-11.648,-11.501,-11.530,-11.733,-12.103,-12.627,-13.287,-14.061,-14.922,-15.840,-16.786,-17.730,-18.640,-19.491,-20.257,-20.917,-21.453,-21.850,-22.099,-22.193,-22.131,-21.913,-21.545,-21.037,-20.401,-19.655,-18.820,-17.919,-16.980,-16.032,-15.105,-14.231,-13.437
88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.971,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972,88.972
-6.542,-6.472,-6.243,-5.863,-5.343,-4.699,-3.951,-3.124,-2.243,-1.337,-0.435,0.433,1.238,1.956,2.562,3.037,3.367,3.542,3.555,3.406,3.100,2.647,2.061,1.360,0.567,-0.293,-1.191,-2.098,-2.986,-3.824,-4.586,-5.248,-5.789,-6.192,-6.446,-6.541,-6.476,-6.253,-5.877,-5.361,-4.721,-3.976,-3.151,-2.271,-1.365,-0.463,0.406,1.214,1.935,2.544,3.024,3.359,3.539,3.557,3.413,3.112,2.663,2.081,1.383,0.593,-0.265,-1.163,-2.070,-2.958,-3.798,-4.563,-5.229,-5.774,-6.182,-6.440
89.498,89.498,89.497,89.496,89.496,89.495,89.494,89.494,89.493,89.493,89.492,89.492,89.492,89.491,89.491,89.491,89.491,89.492,89.492,89.492,89.493,89.493,89.494,89.495,89.495,89.496,89.497,89.497,89.498,89.499,89.499,89.500,89.500,89.500,89.501,89.501,89.501,89.501,89.501,89.501,89.500,89.500,89.500,89.499,89.499,89.498,89.497,89.497,89.496,89.495,89.495,89.494,89.493,89.493,89.492,89.492,89.492,89.491,89.491,89.491,89.491,89.492,89.492,89.492,89.493,89.493,89.494,89.494,89.495,89.496
85.235,85.265,85.298,85.334,85.372,85.411,85.451,85.491,85.531,85.571,85.610,85.647,85.683,85.716,85.747,85.776,85.802,85.824,85.843,85.859,85.872,85.881,85.886,85.888,85.886,85.880,85.871,85.858,85.842,85.823,85.800,85.774,85.746,85.714,85.681,85.645,85.607,85.569,85.529,85.488,85.448,85.408,85.369,85.331,85.296,85.263,85.233,85.206,85.184,85.166,85.152,85.143,85.140,85.141,85.147,85.159,85.175,85.195,85.220,85.249,85.280,85.315,85.351,85.390,85.429,85.470,85.510,85.550,85.590,85.628
-0.921,-1.622,-2.245,-2.779,-3.217,-3.551,-3.778,-3.892,-3.894,-3.782,-3.558,-3.226,-2.791,-2.259,-1.639,-0.939,-0.172,0.651,1.517,2.411,3.319,4.227,5.119,5.983,6.803,7.568,8.265,8.885,9.419,9.858,10.197,10.431,10.557,10.572,10.478,10.275,9.965,9.554,9.047,8.451,7.774,7.028,6.222,5.370,4.484,3.579,2.670,1.770,0.895,0.058,-0.726,-1.446,-2.091,-2.649,-3.112,-3.474,-3.729,-3.873,-3.904,-3.822,-3.627,-3.323,-2.914,-2.407,-1.808,-1.128,-0.378,0.432,1.288,2.176
79.368,79.368,79.368,79.368,79.368,79.368,79.368,79.368,79.368,79.368,79.367,79.367,79.367,79.367,79.367,79.367,79.367,79.367,79.367,79.367,79.367,79.367,79.366,79.366,79.366,79.366,79.366,79.366,79.366,79.366,79.366,79.366,79.365,79.365,79.365,79.365,79.365,79.365,79.365,79.365,79.365,79.365,79.364,79.364,79.364,79.364,79.364,79.364,79.364,79.364,79.363,79.363,79.363,79.363,79.363,79.363,79.363,79.363,79.362,79.362,79.362,79.362,79.362,79.362,79.362,79.362,79.361,79.361,79.361,79.361
-21.168,-21.653,-22.085,-22.464,-22.789,-23.058,-23.271,-23.427,-23.525,-23.566,-23.550,-23.476,-23.345,-23.156,-22.911,-22.611,-22.255,-21.845,-21.382,-20.868,-20.305,-19.694,-19.037,-18.338,-17.598,-16.822,-16.012,-15.173,-14.307,-13.421,-12.518,-11.604,-10.682,-9.759,-8.839,-7.929,-7.032,-6.156,-5.304,-4.481,-3.694,-2.945,-2.239,-1.581,-0.974,-0.421,0.075,0.511,0.885,1.195,1.439,1.616,1.726,1.767,1.740,1.644,1.481,1.250,0.954,0.593,0.170,-0.314,-0.855,-1.452,-2.100,-2.796,-3.536,-4.317,-5.132,-5.979
20.771,20.933,21.096,21.261,21.426,21.593,21.761,21.930,22.100,22.271,22.443,22.616,22.789,22.963,23.137,23.312,23.487,23.663,23.839,24.015,24.191,24.368,24.544,24.720,24.896,25.072,25.248,25.423,25.599,25.773,25.947,26.121,26.294,26.466,26.637,26.808,26.978,27.147,27.315,27.482,27.647,27.812,27.976,28.138,28.299,28.459,28.617,28.774,28.929,29.083,29.236,29.386,29.536,29.683,29.829,29.973,30.115,30.255,30.394,30.530,30.665,30.798,30.928,31.057,31.184,31.308,31.430,31.551,31.669,31.784
-36.956,-36.350,-35.636,-34.822,-33.924,-32.956,-31.939,-30.892,-29.840,-28.808,-27.822,-26.908,-26.093,-25.398,-24.844,-24.449,-24.223,-24.174,-24.303,-24.606,-25.075,-25.694,-26.447,-27.310,-28.259,-29.269,-30.313,-31.366,-32.402,-33.400,-34.338,-35.200,-35.971,-36.637,-37.190,-37.623,-37.928,-38.104,-38.147,-38.058,-37.837,-37.487,-37.012,-36.418,-35.714,-34.911,-34.020,-33.059,-32.046,-31.001,-29.948,-28.913,-27.921,-26.999,-26.172,-25.463,-24.894,-24.482,-24.238,-24.171,-24.281,-24.567,-25.019,-25.624,-26.363,-27.216,-28.157,-29.162,-30.204,-31.257
