Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
12.110,12.229,12.359,12.499,12.648,12.806,12.972,13.145,13.325,13.510,13.699,13.892,14.088,14.286,14.484,14.682,14.879,15.073,15.265,15.453,15.636,15.814,15.985,16.149,16.305,16.452,16.590,16.718,16.836,16.942,17.037,17.121,17.191,17.250,17.295,17.328,17.347,17.353,17.346,17.325,17.292,17.245,17.185,17.113,17.029,16.933,16.825,16.707,16.578,16.439,16.291,16.134,15.970,15.798,15.620,15.436,15.248,15.056,14.861,14.664,14.466,14.268,14.070,13.875,13.682,13.493,13.308,13.129,12.957,12.791
64.547,65.048,65.485,65.859,66.173,66.427,66.623,66.762,66.845,66.872,66.844,66.759,66.619,66.421,66.165,65.850,65.474,65.035,64.532,63.962,63.324,62.615,61.834,60.979,60.049,59.045,57.967,56.818,55.602,54.326,52.998,51.629,50.236,48.834,47.445,46.091,44.799,43.593,42.500,41.545,40.752,40.141,39.727,39.522,39.530,39.752,40.181,40.807,41.613,42.579,43.681,44.895,46.193,47.550,48.941,50.343,51.735,53.101,54.425,55.697,56.908,58.052,59.124,60.123,61.047,61.896,62.671,63.375,64.008,64.572
56.015,55.918,55.799,55.658,55.497,55.315,55.115,54.897,54.663,54.415,54.155,53.884,53.605,53.320,53.031,52.742,52.454,52.172,51.897,51.632,51.382,51.147,50.932,50.738,50.568,50.424,50.308,50.221,50.165,50.140,50.146,50.184,50.253,50.352,50.479,50.634,50.814,51.017,51.241,51.483,51.739,52.008,52.287,52.572,52.860,53.150,53.437,53.720,53.996,54.263,54.519,54.761,54.988,55.199,55.392,55.565,55.719,55.851,55.961,56.048,56.112,56.153,56.169,56.163,56.132,56.078,56.000,55.900,55.777,55.633
-64.607,-64.608,-64.608,-64.609,-64.609,-64.610,-64.610,-64.611,-64.611,-64.611,-64.612,-64.612,-64.613,-64.613,-64.614,-64.614,-64.615,-64.615,-64.616,-64.616,-64.617,-64.617,-64.618,-64.618,-64.619,-64.619,-64.620,-64.620,-64.621,-64.621,-64.622,-64.622,-64.623,-64.623,-64.624,-64.624,-64.625,-64.626,-64.626,-64.627,-64.627,-64.628,-64.628,-64.629,-64.629,-64.630,-64.630,-64.631,-64.631,-64.632,-64.633,-64.633,-64.634,-64.634,-64.635,-64.635,-64.636,-64.636,-64.637,-64.638,-64.638,-64.639,-64.639,-64.640,-64.640,-64.641,-64.642,-64.642,-64.643,-64.643
80.951,81.482,81.896,82.205,82.423,82.556,82.608,82.582,82.476,82.288,82.010,81.633,81.143,80.524,79.753,78.806,77.655,76.272,74.637,72.753,70.665,68.485,66.416,64.733,63.727,63.603,64.385,65.914,67.909,70.082,72.210,74.155,75.858,77.308,78.519,79.518,80.333,80.991,81.513,81.919,82.223,82.434,82.562,82.609,82.577,82.467,82.272,81.988,81.604,81.106,80.478,79.696,78.737,77.570,76.171,74.519,72.620,70.521,68.342,66.288,64.642,63.690,63.627,64.467,66.035,68.051,70.227,72.345,74.276,75.962
72.127,72.183,72.239,72.297,72.357,72.417,72.478,72.541,72.604,72.668,72.732,72.797,72.862,72.928,72.994,73.060,73.126,73.192,73.258,73.324,73.389,73.454,73.519,73.583,73.647,73.710,73.772,73.834,73.895,73.954,74.013,74.071,74.128,74.184,74.238,74.292,74.344,74.395,74.444,74.492,74.539,74.585,74.628,74.671,74.712,74.751,74.789,74.825,74.859,74.892,74.924,74.953,74.981,75.007,75.032,75.054,75.075,75.094,75.112,75.127,75.141,75.153,75.164,75.172,75.179,75.183,75.186,75.188,75.187,75.185
-70.213,-70.208,-70.204,-70.199,-70.195,-70.190,-70.186,-70.181,-70.177,-70.172,-70.168,-70.163,-70.159,-70.154,-70.150,-70.146,-70.141,-70.137,-70.133,-70.128,-70.124,-70.120,-70.115,-70.111,-70.107,-70.103,-70.098,-70.094,-70.090,-70.086,-70.082,-70.078,-70.074,-70.070,-70.066,-70.062,-70.058,-70.054,-70.050,-70.046,-70.042,-70.038,-70.034,-70.030,-70.026,-70.023,-70.019,-70.015,-70.011,-70.008,-70.004,-70.000,-69.997,-69.993,-69.989,-69.986,-69.982,-69.979,-69.975,-69.972,-69.969,-69.965,-69.962,-69.958,-69.955,-69.952,-69.949,-69.945,-69.942,-69.939
-54.912,-55.155,-55.394,-55.630,-55.861,-56.089,-56.312,-56.531,-56.745,-56.954,-57.158,-57.356,-57.549,-57.736,-57.917,-58.092,-58.262,-58.425,-58.582,-58.732,-58.876,-59.014,-59.145,-59.269,-59.387,-59.498,-59.602,-59.699,-59.790,-59.873,-59.950,-60.020,-60.083,-60.139,-60.188,-60.230,-60.265,-60.293,-60.314,-60.328,-60.336,-60.336,-60.329,-60.315,-60.294,-60.266,-60.231,-60.189,-60.140,-60.084,-60.021,-59.951,-59.875,-59.791,-59.701,-59.603,-59.499,-59.388,-59.271,-59.147,-59.016,-58.878,-58.734,-58.584,-58.427,-58.264,-58.095,-57.920,-57.739,-57.552
-28.027,-28.026,-28.025,-28.023,-28.022,-28.020,-28.018,-28.017,-28.015,-28.014,-28.012,-28.010,-28.009,-28.007,-28.005,-28.004,-28.002,-28.000,-27.998,-27.996,-27.994,-27.993,-27.991,-27.989,-27.987,-27.985,-27.983,-27.981,-27.979,-27.977,-27.975,-27.973,-27.971,-27.969,-27.967,-27.964,-27.962,-27.960,-27.958,-27.956,-27.954,-27.951,-27.949,-27.947,-27.945,-27.942,-27.940,-27.938,-27.936,-27.933,-27.931,-27.928,-27.926,-27.924,-27.921,-27.919,-27.917,-27.914,-27.912,-27.909,-27.907,-27.904,-27.902,-27.899,-27.897,-27.894,-27.892,-27.889,-27.887,-27.884
-45.270,-45.281,-45.292,-45.303,-45.314,-45.324,-45.335,-45.345,-45.355,-45.365,-45.374,-45.384,-45.393,-45.403,-45.412,-45.420,-45.429,-45.437,-45.446,-45.454,-45.462,-45.469,-45.477,-45.484,-45.491,-45.498,-45.505,-45.512,-45.518,-45.524,-45.530,-45.536,-45.542,-45.547,-45.552,-45.558,-45.562,-45.567,-45.571,-45.576,-45.580,-45.584,-45.587,-45.591,-45.594,-45.597,-45.600,-45.603,-45.605,-45.607,-45.609,-45.611,-45.613,-45.614,-45.616,-45.617,-45.618,-45.618,-45.619,-45.619,-45.619,-45.619,-45.618,-45.618,-45.617,-45.616,-45.615,-45.613,-45.612,-45.610
20.588,21.551,22.509,23.459,24.398,25.324,26.232,27.122,27.990,28.835,29.655,30.449,31.214,31.949,32.654,33.327,33.968,34.576,35.150,35.690,36.196,36.667,37.103,37.504,37.871,38.202,38.498,38.758,38.984,39.175,39.331,39.451,39.537,39.587,39.603,39.584,39.530,39.441,39.316,39.157,38.963,38.734,38.469,38.170,37.835,37.466,37.061,36.621,36.146,35.637,35.094,34.516,33.905,33.261,32.584,31.876,31.138,30.370,29.574,28.751,27.904,27.033,26.142,25.231,24.304,23.364,22.413,21.454,20.491,19.526
36.368,36.140,35.903,35.657,35.402,35.138,34.866,34.585,34.295,33.997,33.691,33.376,33.053,32.722,32.382,32.035,31.680,31.317,30.947,30.569,30.184,29.793,29.394,28.989,28.577,28.159,27.736,27.306,26.872,26.432,25.987,25.538,25.085,24.628,24.168,23.704,23.238,22.769,22.299,21.826,21.353,20.879,20.405,19.930,19.457,18.984,18.513,18.044,17.577,17.113,16.653,16.196,15.744,15.296,14.853,14.417,13.986,13.561,13.144,12.734,12.332,11.938,11.553,11.177,10.810,10.453,10.106,9.770,9.445,9.130
51.629,50.185,48.778,47.437,46.192,45.075,44.117,43.343,42.776,42.434,42.327,42.458,42.824,43.413,44.207,45.184,46.315,47.571,48.920,50.333,51.779,53.233,54.672,56.077,57.433,58.729,59.955,61.107,62.182,63.178,64.095,64.935,65.699,66.390,67.011,67.564,68.052,68.477,68.842,69.149,69.399,69.595,69.737,69.827,69.864,69.850,69.783,69.665,69.493,69.267,68.985,68.646,68.248,67.788,67.264,66.674,66.015,65.283,64.477,63.594,62.633,61.594,60.476,59.282,58.016,56.686,55.301,53.875,52.424,50.972
-51.313,-49.863,-48.398,-46.964,-45.612,-44.397,-43.375,-42.594,-42.093,-41.900,-42.024,-42.459,-43.182,-44.156,-45.333,-46.660,-48.081,-49.544,-51.000,-52.410,-53.741,-54.969,-56.077,-57.053,-57.890,-58.584,-59.132,-59.536,-59.794,-59.907,-59.875,-59.699,-59.377,-58.910,-58.298,-57.541,-56.643,-55.608,-54.446,-53.170,-51.800,-50.366,-48.901,-47.451,-46.064,-44.796,-43.702,-42.832,-42.232,-41.931,-41.946,-42.276,-42.903,-43.796,-44.909,-46.190,-47.585,-49.039,-50.502,-51.932,-53.294,-54.560,-55.711,-56.733,-57.618,-58.361,-58.960,-59.413,-59.721,-59.884
-12.449,-12.478,-12.512,-12.549,-12.591,-12.636,-12.685,-12.738,-12.795,-12.855,-12.920,-12.988,-13.060,-13.135,-13.215,-13.297,-13.384,-13.474,-13.568,-13.665,-13.766,-13.870,-13.978,-14.089,-14.203,-14.321,-14.442,-14.566,-14.694,-14.824,-14.958,-15.095,-15.234,-15.377,-15.522,-15.671,-15.822,-15.975,-16.132,-16.291,-16.453,-16.617,-16.784,-16.953,-17.124,-17.298,-17.473,-17.651,-17.831,-18.013,-18.197,-18.383,-18.571,-18.760,-18.951,-19.144,-19.338,-19.534,-19.731,-19.930,-20.130,-20.331,-20.533,-20.736,-20.941,-21.146,-21.352,-21.559,-21.766,-21.975
-54.375,-54.227,-54.071,-53.909,-53.740,-53.564,-53.382,-53.192,-52.996,-52.793,-52.583,-52.366,-52.143,-51.914,-51.678,-51.436,-51.188,-50.934,-50.675,-50.409,-50.138,-49.861,-49.580,-49.293,-49.001,-48.705,-48.405,-48.100,-47.792,-47.480,-47.165,-46.847,-46.527,-46.204,-45.879,-45.553,-45.226,-44.899,-44.571,-44.243,-43.915,-43.589,-43.265,-42.942,-42.623,-42.306,-41.993,-41.683,-41.379,-41.080,-40.786,-40.498,-40.217,-39.944,-39.678,-39.420,-39.172,-38.932,-38.702,-38.482,-38.273,-38.075,-37.889,-37.714,-37.552,-37.402,-37.265,-37.141,-37.031,-36.934
-67.933,-67.564,-67.114,-66.582,-65.966,-65.265,-64.478,-63.606,-62.651,-61.617,-60.511,-59.344,-58.132,-56.893,-55.652,-54.437,-53.282,-52.221,-51.291,-50.525,-49.953,-49.600,-49.479,-49.596,-49.947,-50.515,-51.279,-52.207,-53.267,-54.421,-55.635,-56.876,-58.115,-59.328,-60.495,-61.602,-62.637,-63.593,-64.467,-65.255,-65.957,-66.574,-67.107,-67.558,-67.928,-68.219,-68.433,-68.570,-68.632,-68.619,-68.530,-68.366,-68.125,-67.806,-67.407,-66.927,-66.364,-65.717,-64.984,-64.166,-63.262,-62.277,-61.215,-60.086,-58.900,-57.676,-56.433,-55.198,-54.001,-52.877
10.087,9.659,9.339,9.131,9.040,9.067,9.210,9.469,9.838,10.313,10.885,11.546,12.286,13.094,13.956,14.860,15.792,16.738,17.686,18.621,19.531,20.405,21.230,21.998,22.699,23.327,23.873,24.334,24.704,24.981,25.161,25.243,25.227,25.112,24.899,24.591,24.190,23.700,23.126,22.473,21.748,20.960,20.117,19.230,18.310,17.370,16.421,15.478,14.554,13.662,12.817,12.031,11.316,10.683,10.143,9.703,9.370,9.149,9.045,9.058,9.188,9.433,9.790,10.253,10.814,11.466,12.197,12.997,13.854,14.754
60.376,60.141,59.901,59.654,59.400,59.141,58.875,58.604,58.327,58.044,57.756,57.463,57.165,56.862,56.555,56.243,55.928,55.609,55.288,54.963,54.636,54.308,53.977,53.646,53.314,52.983,52.651,52.321,51.993,51.667,51.344,51.024,50.709,50.398,50.093,49.795,49.503,49.218,48.942,48.674,48.417,48.169,47.932,47.707,47.494,47.293,47.105,46.932,46.772,46.627,46.497,46.383,46.284,46.201,46.135,46.085,46.052,46.035,46.036,46.053,46.087,46.137,46.204,46.287,46.387,46.502,46.632,46.778,46.938,47.112
34.206,33.083,31.975,30.910,29.919,29.029,28.267,27.657,27.218,26.964,26.903,27.038,27.364,27.870,28.541,29.355,30.287,31.310,32.394,33.511,34.633,35.732,36.786,37.773,38.676,39.480,40.173,40.747,41.193,41.508,41.688,41.732,41.638,41.407,41.043,40.549,39.931,39.195,38.353,37.417,36.403,35.330,34.220,33.097,31.988,30.923,29.930,29.039,28.275,27.663,27.222,26.966,26.903,27.035,27.359,27.863,28.532,29.344,30.275,31.296,32.380,33.497,34.619,35.719,36.773,37.761,38.665,39.471,40.165,40.740
85.620,85.643,85.667,85.692,85.716,85.741,85.765,85.789,85.812,85.834,85.854,85.874,85.892,85.908,85.922,85.935,85.945,85.954,85.960,85.965,85.967,85.967,85.964,85.960,85.953,85.944,85.933,85.921,85.906,85.890,85.872,85.852,85.831,85.809,85.786,85.762,85.738,85.714,85.689,85.665,85.641,85.618,85.596,85.575,85.555,85.538,85.522,85.509,85.498,85.489,85.483,85.480,85.480,85.482,85.487,85.495,85.505,85.518,85.533,85.550,85.568,85.589,85.611,85.634,85.657,85.681,85.706,85.731,85.755,85.779
88.485,88.484,88.484,88.486,88.488,88.491,88.495,88.500,88.505,88.511,88.517,88.523,88.529,88.534,88.539,88.544,88.548,88.552,88.555,88.556,88.557,88.557,88.557,88.555,88.552,88.549,88.545,88.540,88.535,88.529,88.523,88.517,88.512,88.506,88.501,88.496,88.492,88.489,88.486,88.485,88.484,88.485,88.486,88.488,88.492,88.496,88.500,88.506,88.511,88.517,88.523,88.529,88.535,88.540,88.545,88.549,88.552,88.555,88.557,88.557,88.557,88.556,88.555,88.552,88.549,88.544,88.540,88.534,88.529,88.523
-20.352,-20.750,-21.149,-21.548,-21.946,-22.340,-22.730,-23.114,-23.492,-23.862,-24.223,-24.574,-24.913,-25.241,-25.555,-25.856,-26.142,-26.412,-26.667,-26.904,-27.124,-27.327,-27.511,-27.676,-27.822,-27.948,-28.055,-28.141,-28.208,-28.254,-28.279,-28.284,-28.269,-28.233,-28.176,-28.100,-28.003,-27.886,-27.750,-27.594,-27.419,-27.226,-27.014,-26.785,-26.539,-26.276,-25.998,-25.704,-25.396,-25.075,-24.741,-24.396,-24.040,-23.674,-23.300,-22.919,-22.531,-22.139,-21.743,-21.345,-20.945,-20.547,-20.150,-19.756,-19.367,-18.984,-18.608,-18.242,-17.885,-17.540
-36.671,-36.479,-36.266,-36.034,-35.781,-35.508,-35.215,-34.901,-34.567,-34.213,-33.839,-33.444,-33.030,-32.595,-32.140,-31.666,-31.172,-30.658,-30.126,-29.574,-29.004,-28.416,-27.810,-27.186,-26.546,-25.890,-25.218,-24.532,-23.831,-23.117,-22.391,-21.653,-20.906,-20.148,-19.383,-18.611,-17.833,-17.051,-16.266,-15.479,-14.691,-13.905,-13.122,-12.342,-11.569,-10.802,-10.044,-9.295,-8.558,-7.834,-7.124,-6.429,-5.751,-5.092,-4.451,-3.831,-3.232,-2.655,-2.102,-1.574,-1.070,-0.593,-0.142,0.282,0.677,1.044,1.382,1.691,1.969,2.218
-76.151,-76.378,-76.586,-76.777,-76.950,-77.106,-77.244,-77.366,-77.471,-77.559,-77.631,-77.687,-77.726,-77.750,-77.757,-77.749,-77.724,-77.684,-77.627,-77.554,-77.465,-77.359,-77.236,-77.097,-76.940,-76.766,-76.574,-76.365,-76.137,-75.892,-75.629,-75.347,-75.048,-74.731,-74.397,-74.047,-73.682,-73.302,-72.909,-72.505,-72.093,-71.675,-71.253,-70.832,-70.415,-70.006,-69.610,-69.233,-68.878,-68.550,-68.256,-67.999,-67.784,-67.614,-67.492,-67.422,-67.403,-67.437,-67.523,-67.659,-67.843,-68.071,-68.339,-68.644,-68.980,-69.342,-69.726,-70.126,-70.537,-70.956
-48.881,-48.936,-49.363,-50.137,-51.216,-52.545,-54.060,-55.697,-57.393,-59.096,-60.763,-62.360,-63.865,-65.264,-66.548,-67.717,-68.770,-69.712,-70.548,-71.284,-71.925,-72.478,-72.948,-73.339,-73.656,-73.902,-74.080,-74.191,-74.238,-74.219,-74.137,-73.988,-73.772,-73.487,-73.128,-72.693,-72.177,-71.575,-70.881,-70.090,-69.195,-68.190,-67.072,-65.839,-64.489,-63.029,-61.470,-59.830,-58.138,-56.433,-54.763,-53.188,-51.769,-50.573,-49.660,-49.077,-48.859,-49.016,-49.541,-50.404,-51.557,-52.944,-54.498,-56.157,-57.860,-59.557,-61.207,-62.781,-64.258,-65.626
-17.695,-18.543,-19.462,-20.429,-21.417,-22.402,-23.359,-24.267,-25.106,-25.857,-26.506,-27.041,-27.452,-27.731,-27.875,-27.880,-27.746,-27.477,-27.075,-26.549,-25.908,-25.164,-24.331,-23.427,-22.473,-21.489,-20.501,-19.532,-18.608,-17.754,-16.993,-16.347,-15.833,-15.467,-15.258,-15.213,-15.333,-15.615,-16.050,-16.627,-17.328,-18.134,-19.023,-19.970,-20.951,-21.941,-22.914,-23.848,-24.721,-25.516,-26.215,-26.805,-27.275,-27.617,-27.824,-27.895,-27.826,-27.620,-27.280,-26.812,-26.223,-25.526,-24.732,-23.860,-22.926,-21.954,-20.964,-19.983,-19.035,-18.145
45.121,44.886,44.626,44.343,44.038,43.716,43.377,43.025,42.663,42.294,41.921,41.549,41.180,40.818,40.468,40.133,39.817,39.523,39.255,39.017,38.810,38.638,38.502,38.405,38.348,38.331,38.354,38.418,38.522,38.663,38.841,39.053,39.297,39.569,39.867,40.186,40.524,40.877,41.239,41.609,41.982,42.354,42.723,43.083,43.433,43.769,44.089,44.390,44.670,44.926,45.157,45.361,45.537,45.684,45.801,45.887,45.942,45.964,45.955,45.914,45.841,45.738,45.603,45.439,45.247,45.027,44.781,44.511,44.219,43.907
40.732,40.787,40.707,40.493,40.147,39.673,39.076,38.364,37.547,36.637,35.650,34.603,33.519,32.420,31.333,30.286,29.306,28.421,27.657,27.036,26.579,26.299,26.206,26.301,26.583,27.041,27.663,28.429,29.315,30.295,31.343,32.430,33.529,34.613,35.659,36.646,37.555,38.371,39.082,39.678,40.151,40.496,40.709,40.787,40.731,40.541,40.218,39.766,39.190,38.498,37.699,36.804,35.829,34.792,33.713,32.615,31.524,30.467,29.473,28.570,27.782,27.135,26.648,26.335,26.208,26.270,26.520,26.948,27.542,28.284
-63.473,-63.467,-63.462,-63.456,-63.450,-63.444,-63.438,-63.432,-63.426,-63.420,-63.414,-63.408,-63.402,-63.396,-63.390,-63.384,-63.378,-63.372,-63.366,-63.360,-63.353,-63.347,-63.341,-63.335,-63.329,-63.323,-63.316,-63.310,-63.304,-63.298,-63.291,-63.285,-63.279,-63.273,-63.266,-63.260,-63.254,-63.247,-63.241,-63.235,-63.228,-63.222,-63.216,-63.209,-63.203,-63.196,-63.190,-63.183,-63.177,-63.171,-63.164,-63.158,-63.151,-63.145,-63.138,-63.132,-63.125,-63.119,-63.112,-63.106,-63.099,-63.093,-63.086,-63.080,-63.073,-63.067,-63.060,-63.054,-63.047,-63.041
-19.892,-20.331,-20.630,-20.781,-20.781,-20.630,-20.331,-19.892,-19.323,-18.637,-17.853,-16.990,-16.072,-15.126,-14.177,-13.255,-12.388,-11.602,-10.921,-10.368,-9.960,-9.710,-9.625,-9.709,-9.958,-10.365,-10.917,-11.597,-12.382,-13.249,-14.171,-15.119,-16.066,-16.984,-17.847,-18.632,-19.319,-19.889,-20.329,-20.628,-20.780,-20.781,-20.631,-20.334,-19.895,-19.327,-18.642,-17.858,-16.995,-16.078,-15.131,-14.183,-13.260,-12.393,-11.606,-10.925,-10.371,-9.962,-9.711,-9.625,-9.708,-9.956,-10.362,-10.914,-11.592,-12.377,-13.244,-14.165,-15.113,-16.060
35.637,36.180,36.714,37.239,37.753,38.258,38.752,39.235,39.708,40.169,40.619,41.058,41.485,41.900,42.304,42.695,43.075,43.442,43.797,44.141,44.472,44.791,45.098,45.393,45.676,45.947,46.206,46.452,46.687,46.911,47.122,47.321,47.509,47.685,47.850,48.003,48.144,48.274,48.392,48.499,48.595,48.679,48.752,48.813,48.864,48.903,48.931,48.947,48.953,48.947,48.930,48.901,48.862,48.811,48.749,48.675,48.590,48.494,48.387,48.268,48.138,47.996,47.842,47.677,47.501,47.312,47.112,46.900,46.677,46.441
