Amplitude,PhaseShift,Omega,Beta
-27.6079,-31.3800,0.8887,89.9434
55.5461,88.2168,0.3274,-82.8471
-42.2370,-74.7332,1.8515,-62.5713
-1.7033,-6.7523,0.1670,36.5247
21.3001,-37.5558,1.0312,53.3363
-24.9365,86.1361,0.9966,-33.8965
18.1557,58.8568,1.0948,14.7548
-9.4488,80.5705,1.4825,-9.8458
-127.0605,60.9410,1.6361,-77.2374
8.2597,-81.6152,1.8926,29.4228
14.1756,-4.8871,1.1901,-5.2868
117.8069,-32.1526,0.4554,-25.8329
118.3105,26.8593,0.2436,72.8471
-5.1860,-45.6697,1.9623,3.8935
-7.0617,-2.1552,1.8571,21.3127
-15.3467,12.9275,1.1137,24.8684
17.7254,53.7170,1.5334,39.7100
94.0932,-25.4416,0.2486,-10.2205
-93.6633,66.5074,0.4610,3.4435
17.8932,87.0548,1.2393,-78.5919
160.2770,11.2887,0.1889,-81.4179
175.2545,54.8552,0.0008,-62.5786
-22.4728,-63.2948,0.9445,-5.0687
7.1783,-86.2022,1.7357,-13.2636
-9.6915,-58.1887,1.4357,-4.1424
-41.6716,-45.1133,0.9242,-57.5526
-83.0795,-20.1333,1.1429,-60.9182
191.2375,29.7908,0.2500,-75.9754
-72.2869,24.6714,0.0639,-87.5517
64.6203,-52.3751,0.5496,13.5738
-93.1163,52.6954,0.5028,-22.7520
-9.6004,-1.5699,1.6589,24.9847
-10.5145,-31.8062,0.5910,-27.7267
-148.6660,56.7381,0.0241,-68.5104
61.3887,-10.3435,1.0576,-53.0190
54.4838,37.2671,1.1209,52.2145
175.8194,-6.1007,0.0512,-9.5479
-70.8839,-71.1409,0.7073,38.7534
-15.7689,32.9258,1.8947,46.2701
81.8307,13.2765,1.1699,61.1355
-156.9377,83.1736,1.5502,-75.7522
36.3165,-19.6245,1.0805,-41.7476
64.9614,-61.5338,0.6255,26.0056
-147.7043,-22.4426,0.2090,82.6339
60.8350,25.9850,1.2540,-82.2793
98.4911,53.2990,0.8689,-56.1290
-22.1160,51.9462,1.3174,65.5375
166.3508,5.8609,0.4786,-52.6304
63.0109,29.0112,0.6754,-56.6028
18.0730,-59.1174,1.1324,-18.9081
140.4847,63.8535,1.2844,79.8321
14.1347,4.5201,1.3408,22.9247
-7.8631,-69.8178,1.8235,-24.5092
58.6144,-80.9292,0.6569,-25.3365
-34.0317,-5.7886,0.8053,16.1031
18.7084,71.7179,0.1538,72.4462
86.6824,-12.6033,0.4669,-68.1262
53.1951,21.7573,1.0903,-50.8188
-81.7985,-73.6167,1.3008,-65.2744
-41.2505,-41.2162,0.8428,-30.9835
20.8544,-86.9135,1.2480,-32.5207
-24.6568,-80.1726,1.1780,-34.7578
-23.2561,-12.8651,1.4893,45.0072
166.5750,83.5554,0.3695,-62.1225
42.0026,52.9724,0.8259,-29.9831
-44.5531,-47.4335,0.6837,11.2692
44.7632,27.1325,1.3159,53.8727
-155.6558,-76.4744,1.4405,84.6888
-149.4422,-19.0890,0.3413,-58.5336
146.4651,-64.8856,0.3090,44.9529
44.5452,1.9793,0.6683,2.9626
-5.8042,20.5325,1.4852,34.6324
148.1568,-43.8163,0.0181,-38.7478
108.0336,13.5998,0.2879,-86.1600
25.2532,19.8756,0.7439,-81.7571
-36.8700,65.7011,1.7502,-80.7328
-123.9213,32.2824,0.7943,-63.4806
-15.7500,38.8845,1.2050,-17.5509
88.9652,1.4296,0.4939,-48.8219
-32.4980,-25.7346,1.0464,36.8151
-173.3710,-70.6682,1.1457,-76.5556
-50.2743,-27.4277,1.6266,61.8278
194.9604,59.5597,1.8649,85.5715
-26.0972,-67.4068,1.2104,-37.8423
21.2844,-51.9446,1.2444,33.8398
-45.0540,-64.6778,0.4815,-40.2585
-98.6199,-71.9479,0.4860,-24.2484
-60.8668,39.0692,0.8306,-49.2750
10.2572,-58.8330,1.6319,-26.5557
-91.1509,64.0458,0.6459,-41.8533
-98.2037,-68.6451,0.4403,4.7600
32.9460,-61.0167,0.3448,-23.0690
-164.7388,-30.2540,0.2355,70.2616
-166.2355,-50.6200,1.3619,-86.4894
-114.5807,12.2395,0.4214,63.6457
-30.9016,-24.1080,0.1163,-34.2740
23.6693,-64.0323,0.9040,77.6212
105.0088,-2.5571,1.5521,70.4966
11.7069,82.4099,1.3018,-1.2474
-113.1160,10.1834,1.0110,-66.9255
-39.4021,59.9805,0.9628,37.5719
-121.9187,87.1981,1.6179,-72.8517
134.8694,26.4178,1.7849,75.4066
-146.3623,37.6295,1.7791,-84.4057
162.0962,-65.6798,0.3926,-57.8499
34.6704,60.1728,0.7563,-0.7940
95.9622,-33.2701,0.1836,88.3040
19.0752,35.6733,0.9150,-36.3222
-6.3163,-30.2194,1.7860,6.0098
23.9653,82.8479,1.2888,39.0734
29.1094,76.4740,0.8618,-89.0373
-147.2100,-85.5891,1.3260,87.0036
134.9139,36.5512,0.0960,-70.2449
80.7366,28.2948,0.5876,-30.8462
5.4571,46.2045,1.9065,1.0007
-197.3115,68.5972,0.4321,56.3534
-9.2836,33.2897,1.4639,2.7754
46.4318,14.0394,0.8717,-37.3939
13.9746,-35.1519,1.4034,-26.2071
10.8999,-50.6337,1.7758,34.2821
7.1128,-37.0195,1.7641,15.6169
66.0599,-41.0568,0.4500,58.5899
-22.4986,14.8734,0.9678,-12.0765
101.3337,3.2726,0.2742,76.4794
-87.4787,-9.0825,1.2166,-63.1562
7.9578,-9.2859,1.7456,-21.0603
16.2459,23.0340,0.7463,-71.3081
66.6089,66.2742,0.3668,62.7016
-83.2631,-0.7125,1.0025,66.1338
-43.3741,-79.4654,1.0501,-44.9305
-53.0402,64.9920,0.1202,26.6400
91.2277,79.9661,0.5301,-35.8050
61.1688,29.9278,0.0313,10.3648
-10.0528,74.1277,1.9992,38.5784
-21.1150,61.8849,1.6503,-47.2793
-154.5119,85.4221,0.7823,61.9548
-34.6351,37.0646,1.7495,58.0032
-54.2772,-10.5832,1.1819,64.0633
-38.3764,22.5300,0.8201,-42.3393
18.9280,3.5311,1.0384,8.0807
-12.2175,-2.8693,1.5814,-30.4847
-48.8062,-27.4207,0.6812,-39.7487
-42.4462,-28.6462,1.1601,48.1975
-49.1439,67.8057,0.6977,22.0776
-158.2049,34.7837,0.7159,77.1465
-27.3650,10.9741,1.3531,44.5291
-85.9918,-46.4244,0.2288,-31.4590
-38.7037,-61.1836,1.6681,58.0927
-31.3322,17.3142,0.8751,-21.4788
-60.2157,50.0664,0.6147,-19.3779
117.7819,-27.7853,1.2244,-71.7978
11.5566,45.7338,1.3751,-14.6685
11.6600,31.6995,1.5035,24.2433
-16.7700,67.3866,1.2635,78.6176
-32.9585,-44.9251,1.5736,-53.3664
21.3406,23.2635,0.9937,12.0199
107.2361,-34.2149,0.0377,-69.3386
52.5993,-42.3308,0.3734,-56.4207
96.5462,-18.6541,0.2400,-24.7255
-101.9987,-0.5139,0.5516,35.9655
101.8547,-40.6107,0.5702,82.4060
-14.7617,79.4404,1.1617,-3.3370
21.1239,79.4908,1.2324,-32.2265
8.3461,-33.9575,1.9037,-28.8803
-95.9188,-88.4897,1.3334,-84.8791
13.8316,-4.5288,0.8850,-0.2978
14.0854,-72.4174,1.6535,-36.9499
57.8304,30.6721,0.1335,5.4669
68.8522,-43.4691,0.7971,-44.3569
14.2421,-35.9392,1.8598,-43.4997
9.1124,-15.9870,1.5445,-14.3606
-106.3488,37.9945,1.0531,62.9821
19.5785,-6.6559,1.1532,-25.0764
76.4481,49.2498,0.0499,-72.7484
-6.9390,-4.1817,1.8355,18.6825
-6.9150,-20.8748,1.7009,4.5118
-7.4652,63.6202,1.8289,22.1848
-13.4041,62.5604,1.2928,-16.5608
-185.6520,54.0875,0.1292,49.2223
-61.7877,69.5758,0.6925,32.2472
36.3085,3.0698,0.7918,18.6114
5.6648,-16.6459,0.3192,50.1807
196.7309,-69.3495,0.8367,79.5562
-11.8345,82.1656,1.2949,-1.4161
-12.3447,24.1306,1.3108,-12.3223
158.9824,0.8264,0.7324,-60.6580
1.3426,25.5259,0.7055,-19.0158
-38.6459,5.3337,1.4162,-53.6232
8.2185,-7.2502,1.6236,14.0020
86.8633,84.3821,0.7399,80.4586
33.3427,19.1829,1.1517,42.5335
19.6434,-21.1125,1.0133,-6.3870
-7.2622,-36.7239,1.6944,-10.6197
161.6867,21.3273,1.5697,-75.5117
157.6758,-87.4728,0.6782,75.8901
-125.6842,-14.9152,0.0814,82.2381
102.8692,-87.8399,0.2668,-34.8142
-29.8201,-11.3221,1.7088,-54.0518
-50.6461,45.0101,1.0835,60.4333
27.8451,35.3856,0.9767,-42.9701
23.1251,42.7787,1.3693,-40.6694
20.7095,-66.7061,0.3489,50.4291
55.0928,-56.6373,0.2184,-12.7362
-21.0281,14.4836,1.8718,51.6205
-55.2352,70.7823,0.1696,37.1389
-64.8129,-79.0724,1.9588,-68.6254
42.0235,-14.5786,1.3565,-54.6074
49.9952,-7.6501,0.6353,-6.8948
31.1861,-57.9862,1.1023,-38.3004
39.6602,-54.9646,0.5642,23.6393
16.7359,-66.8652,1.9659,48.0869
111.4321,-7.9193,1.0586,-83.9571
103.5298,64.6770,0.6289,46.4325
-28.5201,50.3903,0.6378,25.3828
-92.2615,56.2238,0.1252,-2.7959
69.2286,26.1662,0.5717,19.2752
57.5035,73.5494,1.1266,53.5052
119.5204,67.9742,1.1930,74.4813
-26.9278,-77.7629,1.0181,-69.0831
-21.4355,-84.8560,1.9196,-76.9544
37.4754,-77.4104,1.9891,62.4123
10.8734,-13.1137,1.3515,1.9421
-7.9817,-12.2889,1.6675,-15.8366
50.2586,-67.6493,1.1757,-72.4007
-17.6604,-35.8044,1.9316,-50.2178
86.1850,-88.1487,1.5655,68.1971
50.5416,61.5636,0.7503,30.1117
23.3799,84.3313,0.8220,-86.9844
15.9667,9.4903,1.3981,-31.7728
-84.7965,-80.1272,0.4255,69.5135
-72.8060,33.9850,0.0468,64.8537
-183.5150,-74.0736,0.2320,-29.4152
-86.9025,84.0193,0.5171,19.9381
8.0329,-49.4973,1.2661,-8.1770
-105.7353,-59.8539,1.5885,78.3084
-38.0781,-85.9678,1.5405,-55.6120
37.1340,70.4438,1.9555,-61.4753
141.5503,27.4957,0.3068,77.7271
-17.0160,-57.5955,1.1349,-15.2263
5.7016,-16.9525,1.8883,7.4591
156.5972,69.0909,0.4020,-88.3899
31.7355,48.0507,1.2380,-51.4766
34.0040,-59.5345,0.3875,33.1777
37.0310,-70.3370,0.8027,21.5090
28.0660,10.8504,1.4750,-48.2437
10.2172,34.3050,1.7262,71.2568
84.9502,-54.5255,1.0780,-59.6291
-29.8258,-30.8737,0.3607,-7.0350
187.2264,-44.3194,0.7667,-85.9926
-12.7919,-71.6626,1.3882,30.2906
-131.2096,-46.3330,0.9524,-64.0440
-46.2694,-46.8495,0.8908,38.1710
-49.9935,-3.2973,0.0206,80.5463
-12.7380,61.3054,1.2530,-4.4398
-34.6522,16.9427,1.8131,-58.7607
-44.9744,-0.0235,0.7219,20.7821
-133.2207,-26.2443,0.4369,-28.5657
-154.5616,52.3185,1.8034,79.1888
124.0101,43.6143,0.3957,1.5649
-6.3125,-81.5553,0.4905,87.5798
-28.4857,-15.4137,0.9130,-20.4988
-93.6898,-13.9245,0.5822,54.3248
-15.7902,-82.2613,0.0734,67.2895
189.0607,-65.2601,0.6879,-79.5378
79.0990,-84.4411,1.4077,-64.8823
30.3733,6.9297,0.8149,41.2286
-64.6529,22.0655,1.6747,-77.3737
40.9407,-28.3274,0.7124,-10.9966
-3.5089,-8.1805,0.1220,31.9444
19.8318,-88.8897,1.0871,19.4280
113.7596,77.0069,0.3540,68.7383
168.0073,51.6494,1.1115,-80.1919
9.5148,-52.5776,1.4440,1.1822
-109.5895,6.1702,1.9878,-74.7708
123.0359,-45.7371,1.3671,89.5298
-84.2457,-42.0550,0.4043,20.0915
9.5051,88.8963,1.4484,3.5979
-186.8556,-33.4007,0.4600,-79.9239
116.6308,44.4223,1.4118,88.1464
153.5565,28.0317,0.7789,-61.7747
-55.3858,-78.4651,1.8247,65.2520
26.7624,63.1006,1.9254,55.6235
-26.4201,-8.7640,0.8671,-2.1043
5.9825,65.2702,1.9736,17.9048
-55.8049,19.5313,0.9402,86.7366
-32.5133,32.6422,0.7872,-6.2884
-6.3214,-49.6497,1.8085,9.6874
-37.8370,-65.9275,0.4455,16.8013
-12.1325,11.9242,1.6091,31.0862
-14.5085,-80.6122,1.1971,10.1429
9.4255,67.0241,1.4776,-9.2058
3.9587,-76.7604,1.5163,-41.4555
-5.9755,18.5832,1.9164,-14.8751
-5.8611,85.9426,1.8986,-11.8779
-140.6831,-9.9167,0.1740,63.6242
-89.5578,-74.3632,0.1864,-79.0237
-15.9732,-48.7414,1.3221,-27.0512
